pixid,noisy,label
72333,False,Corn
72334,False,Corn
72335,False,Corn
72336,False,Corn
72337,False,Corn
72338,False,Corn
72339,False,Corn
72340,False,Corn
72341,False,Corn
72342,False,Corn
72343,False,Corn
72344,False,Corn
72345,False,Corn
72346,False,Corn
72347,False,Corn
72348,False,Corn
72349,False,Corn
72350,False,Corn
72351,False,Corn
72352,False,Corn
72353,True,Corn_Ensilage
72354,True,Corn_Ensilage
72355,True,Corn_Ensilage
72356,True,Corn_Ensilage
72357,True,Corn_Ensilage
72358,True,Corn_Ensilage
72359,True,Corn_Ensilage
72360,True,Corn_Ensilage
72361,True,Corn_Ensilage
72362,True,Corn_Ensilage
72363,False,Corn
72364,False,Corn
72365,False,Corn
72366,False,Corn
72367,False,Corn
72368,False,Corn
72369,False,Corn
72370,False,Corn
72371,False,Corn
72372,False,Corn
72373,True,Corn_Ensilage
72374,True,Corn_Ensilage
72375,True,Corn_Ensilage
72376,True,Corn_Ensilage
72377,True,Corn_Ensilage
72378,True,Corn_Ensilage
72379,True,Corn_Ensilage
72380,True,Corn_Ensilage
72381,True,Corn_Ensilage
72382,True,Corn_Ensilage
72383,True,Corn_Ensilage
72384,True,Corn_Ensilage
72385,True,Corn_Ensilage
72386,True,Corn_Ensilage
72387,True,Corn_Ensilage
72388,True,Corn_Ensilage
72389,True,Corn_Ensilage
72390,True,Corn_Ensilage
72391,True,Corn_Ensilage
72392,True,Corn_Ensilage
72393,True,Corn_Ensilage
72394,True,Corn_Ensilage
72395,True,Corn_Ensilage
72396,True,Corn_Ensilage
72397,True,Corn_Ensilage
72398,True,Corn_Ensilage
72399,True,Corn_Ensilage
72400,True,Corn_Ensilage
72401,True,Corn_Ensilage
72402,True,Corn_Ensilage
72403,False,Corn
72404,False,Corn
72405,False,Corn
72406,False,Corn
72407,False,Corn
72408,False,Corn
72409,False,Corn
72410,False,Corn
72411,False,Corn
72412,False,Corn
72413,False,Corn
72414,False,Corn
72415,False,Corn
72416,False,Corn
72417,False,Corn
72418,False,Corn
72419,False,Corn
72420,False,Corn
72421,False,Corn
72422,False,Corn
72423,False,Corn
72424,False,Corn
72425,False,Corn
72426,False,Corn
72427,False,Corn
72428,False,Corn
72429,False,Corn
72430,False,Corn
72431,False,Corn
72432,False,Corn
72433,False,Corn
72434,False,Corn
72435,False,Corn
72436,False,Corn
72437,False,Corn
72438,False,Corn
72439,False,Corn
72440,False,Corn
72441,False,Corn
72442,False,Corn
72443,False,Corn
72444,False,Corn
72445,False,Corn
72446,False,Corn
72447,False,Corn
72448,False,Corn
72449,False,Corn
72450,False,Corn
72451,False,Corn
72452,False,Corn
72453,False,Corn
72454,False,Corn
72455,False,Corn
72456,False,Corn
72457,False,Corn
72458,False,Corn
72459,False,Corn
72460,False,Corn
72461,False,Corn
72462,False,Corn
72463,True,Corn_Ensilage
72464,True,Corn_Ensilage
72465,True,Corn_Ensilage
72466,True,Corn_Ensilage
72467,True,Corn_Ensilage
72468,True,Corn_Ensilage
72469,True,Corn_Ensilage
72470,True,Corn_Ensilage
72471,True,Corn_Ensilage
72472,True,Corn_Ensilage
72473,False,Corn
72474,False,Corn
72475,False,Corn
72476,False,Corn
72477,False,Corn
72478,False,Corn
72479,False,Corn
72480,False,Corn
72481,False,Corn
72482,False,Corn
72483,False,Corn
72484,False,Corn
72485,False,Corn
72486,False,Corn
72487,False,Corn
72488,False,Corn
72489,False,Corn
72490,False,Corn
72491,False,Corn
72492,False,Corn
72493,True,Corn_Ensilage
72494,True,Corn_Ensilage
72495,True,Corn_Ensilage
72496,True,Corn_Ensilage
72497,True,Corn_Ensilage
72498,True,Corn_Ensilage
72499,True,Corn_Ensilage
72500,True,Corn_Ensilage
72501,True,Corn_Ensilage
72502,True,Corn_Ensilage
72503,False,Corn
72504,False,Corn
72505,False,Corn
72506,False,Corn
72507,False,Corn
72508,False,Corn
72509,False,Corn
72510,False,Corn
72511,False,Corn
72512,False,Corn
72513,False,Corn
72514,False,Corn
72515,False,Corn
72516,False,Corn
72517,False,Corn
72518,False,Corn
72519,False,Corn
72520,False,Corn
72521,False,Corn
72522,False,Corn
72523,False,Corn
72524,False,Corn
72525,False,Corn
72526,False,Corn
72527,False,Corn
72528,False,Corn
72529,False,Corn
72530,False,Corn
72531,False,Corn
72532,False,Corn
72533,False,Corn
72534,False,Corn
72535,False,Corn
72536,False,Corn
72537,False,Corn
72538,False,Corn
72539,False,Corn
72540,False,Corn
72541,False,Corn
72542,False,Corn
72543,False,Corn
72544,False,Corn
72545,False,Corn
72546,False,Corn
72547,False,Corn
72548,False,Corn
72549,False,Corn
72550,False,Corn
72551,False,Corn
72552,False,Corn
72553,False,Corn
72554,False,Corn
72555,False,Corn
72556,False,Corn
72557,False,Corn
72558,False,Corn
72559,False,Corn
72560,False,Corn
72561,False,Corn
72562,False,Corn
72563,False,Corn
72564,False,Corn
72565,False,Corn
72566,False,Corn
72567,False,Corn
72568,False,Corn
72569,False,Corn
72570,False,Corn
72571,False,Corn
72572,False,Corn
72573,True,Corn_Ensilage
72574,True,Corn_Ensilage
72575,True,Corn_Ensilage
72576,True,Corn_Ensilage
72577,True,Corn_Ensilage
72578,True,Corn_Ensilage
72579,True,Corn_Ensilage
72580,True,Corn_Ensilage
72581,True,Corn_Ensilage
72582,True,Corn_Ensilage
72583,True,Corn_Ensilage
72584,True,Corn_Ensilage
72585,True,Corn_Ensilage
72586,True,Corn_Ensilage
72587,True,Corn_Ensilage
72588,True,Corn_Ensilage
72589,True,Corn_Ensilage
72590,True,Corn_Ensilage
72591,True,Corn_Ensilage
72592,True,Corn_Ensilage
72593,True,Corn_Ensilage
72594,True,Corn_Ensilage
72595,True,Corn_Ensilage
72596,True,Corn_Ensilage
72597,True,Corn_Ensilage
72598,True,Corn_Ensilage
72599,True,Corn_Ensilage
72600,True,Corn_Ensilage
72601,True,Corn_Ensilage
72602,True,Corn_Ensilage
72603,False,Corn
72604,False,Corn
72605,False,Corn
72606,False,Corn
72607,False,Corn
72608,False,Corn
72609,False,Corn
72610,False,Corn
72611,False,Corn
72612,False,Corn
72613,True,Corn_Ensilage
72614,True,Corn_Ensilage
72615,True,Corn_Ensilage
72616,True,Corn_Ensilage
72617,True,Corn_Ensilage
72618,True,Corn_Ensilage
72619,True,Corn_Ensilage
72620,True,Corn_Ensilage
72621,True,Corn_Ensilage
72622,True,Corn_Ensilage
72623,False,Corn
72624,False,Corn
72625,False,Corn
72626,False,Corn
72627,False,Corn
72628,False,Corn
72629,False,Corn
72630,False,Corn
72631,False,Corn
72632,False,Corn
72633,False,Corn
72634,False,Corn
72635,False,Corn
72636,False,Corn
72637,False,Corn
72638,False,Corn
72639,False,Corn
72640,False,Corn
72641,False,Corn
72642,False,Corn
72643,True,Corn_Ensilage
72644,True,Corn_Ensilage
72645,True,Corn_Ensilage
72646,True,Corn_Ensilage
72647,True,Corn_Ensilage
72648,True,Corn_Ensilage
