label,polid,pixid,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15
Corn,46123,71256,0.4913768756057005,0.3952831204318721,0.2854893978055565,0.2136873740942226,0.23178391078374286,0.2762235403010159,0.25267966421910343,0.509326854310771,0.7578439415213336,0.8273783315245657,0.8549073276612635,0.8029401496680529,0.6670720928531195,0.6702480457024145,0.6223146056554154
Corn,46123,71257,0.4990678536970701,0.3585346122871784,0.3451527462088372,0.25185353557825596,0.19067141018563358,0.24190469336364837,0.24574197674477155,0.455562148227939,0.6497356547779107,0.8225254648101927,0.7679706458033245,0.7637712081005652,0.7028096744402625,0.6204888340779577,0.5831488340617607
Corn,46123,71258,0.4993045218998542,0.4346139174004875,0.32988703786477314,0.21883807055372026,0.2017031605955353,0.2094606149547082,0.33815748968140336,0.5266483294534865,0.6748952486420474,0.7609415847922274,0.7544212630874253,0.7029436010295169,0.6466471509775864,0.6694948192152474,0.6697072079100614
Corn,46123,71259,0.5602927564384738,0.3765050896920855,0.314958082113561,0.28968252904575653,0.2815618806505467,0.246841135130695,0.31991225903571435,0.4613667682142899,0.6645952895462202,0.7695222007203828,0.8141936020902332,0.78829102648251,0.7623138088010694,0.6673747761334596,0.6643253240220622
Corn,46123,71260,0.4767604095102542,0.3687107459428579,0.3243844608943944,0.28091901934902597,0.24409913067992814,0.27000874987055384,0.30815205436625004,0.45169056313102796,0.7362265248744362,0.8403673924067052,0.8224320329365289,0.818325147182984,0.721259150832671,0.6358369038219305,0.639945844981308
Corn,46123,71261,0.47762679515844875,0.4029557386725082,0.32416755673188713,0.22007518947527904,0.2028609063708978,0.21084595590119465,0.26999152708734253,0.4553760015425844,0.6842623951665723,0.7737362604163311,0.8273814457535523,0.7301153630941772,0.7168469419703839,0.6349457787298556,0.5942815314734773
Corn,46123,71262,0.47165551081316015,0.3635932332132774,0.2680933640906055,0.24623501843445497,0.19564639625949698,0.19900085560042938,0.23974339576102655,0.39018037072572487,0.628788896795481,0.7462061950579706,0.7547662880552605,0.7802090176545043,0.7423868539859827,0.6468607372843815,0.6035895105181834
Corn,46123,71263,0.47620212736818046,0.36814963703491166,0.3527570315298839,0.3054729785007843,0.28524288119079755,0.20641075523320043,0.29415955489354945,0.4627767960313598,0.6444792184687124,0.8109627718200751,0.8497051584058612,0.7257887720415512,0.6680780463607401,0.6277629201496564,0.6169002505117003
Corn,46123,71264,0.5317286281848262,0.3743956778096603,0.2749869697898458,0.2941214452747456,0.2647371019869855,0.2723178041169902,0.2859959103199544,0.4305891781059395,0.6507685866908878,0.74935504334475,0.8172061362752544,0.7604257606738956,0.6723081688634232,0.6780605214483109,0.6468103829078371
Corn,46123,71265,0.4633803576864417,0.3553382508934184,0.258725734893281,0.20610698950912548,0.22161737319858735,0.20085021216714166,0.3281874700194786,0.5347500725344446,0.6586902118465958,0.7381209707818985,0.7346796174839753,0.723178157323133,0.6937213258403526,0.623250827080984,0.5840334568604505
Corn,46124,71266,0.46366762518318844,0.3665222989005771,0.3945341287740721,0.32074413231813625,0.24627340739161432,0.360360700790113,0.3685962211521524,0.6369931006017292,0.7545061092246271,0.7934861881094964,0.7670716344044035,0.6948194461489516,0.6040418431108621,0.5545637977101964,0.5708950963207501
