pixid,noisy,label
20078,True,Sorghum
20079,True,Sorghum
20080,True,Sorghum
20081,True,Sorghum
20082,True,Sorghum
20083,True,Sorghum
20084,True,Sorghum
20085,True,Sorghum
20086,True,Sorghum
20087,True,Sorghum
20088,True,Sunflower
20089,True,Sunflower
20090,True,Sunflower
20091,True,Sunflower
20092,True,Sunflower
20093,True,Sunflower
20094,True,Sunflower
20095,True,Sunflower
20096,True,Sunflower
20097,True,Sunflower
20098,False,Corn
20099,False,Corn
20100,False,Corn
20101,False,Corn
20102,False,Corn
20103,False,Corn
20104,False,Corn
20105,False,Corn
20106,False,Corn
20107,False,Corn
20108,False,Corn
20109,False,Corn
20110,False,Corn
20111,False,Corn
20112,False,Corn
20113,False,Corn
20114,False,Corn
20115,False,Corn
20116,False,Corn
20117,False,Corn
20118,True,Corn_Ensilage
20119,True,Corn_Ensilage
20120,True,Corn_Ensilage
20121,True,Corn_Ensilage
20122,True,Corn_Ensilage
20123,True,Corn_Ensilage
20124,True,Corn_Ensilage
20125,True,Corn_Ensilage
20126,True,Corn_Ensilage
20127,True,Corn_Ensilage
20128,True,Sorghum
20129,True,Sorghum
20130,True,Sorghum
20131,True,Sorghum
20132,True,Sorghum
20133,True,Sorghum
20134,True,Sorghum
20135,True,Sorghum
20136,True,Sorghum
20137,True,Sorghum
20138,True,Soy
20139,True,Soy
20140,True,Soy
20141,True,Soy
20142,True,Soy
20143,True,Soy
20144,True,Soy
20145,True,Soy
20146,True,Soy
20147,True,Soy
20148,True,Sunflower
20149,True,Sunflower
20150,True,Sunflower
20151,True,Sunflower
20152,True,Sunflower
20153,True,Sunflower
20154,True,Sunflower
20155,True,Sunflower
20156,True,Sunflower
20157,True,Sunflower
20158,False,Corn
20159,False,Corn
20160,False,Corn
20161,False,Corn
20162,False,Corn
20163,False,Corn
20164,False,Corn
20165,False,Corn
20166,False,Corn
20167,False,Corn
20168,True,Sunflower
20169,True,Sunflower
20170,True,Sunflower
20171,True,Sunflower
20172,True,Sunflower
20173,True,Sunflower
20174,True,Sunflower
20175,True,Sunflower
