label,polid,pixid,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15
Corn,61199,81129,0.29981237978254505,0.20670174099363936,0.18152597754747954,0.18984188504941246,0.332043397202722,0.4289981611224218,0.6350769207589734,0.8066740992313972,0.8098322762344455,0.7002683731172926,0.5582076428606922,0.46760661590670877,0.4380395060002174,0.46855743882777834,0.36151431586671134
Corn,61199,81130,0.3256838813398903,0.2083516146912754,0.1834431204381832,0.19365172601141115,0.266688930396048,0.48541648555290384,0.6568046320460994,0.7556401717434277,0.7399009234692738,0.7426650636175732,0.571629523255386,0.5305494422283152,0.42700611064977295,0.45714427709591554,0.3931177488596996
Corn,61199,81131,0.2876157929106244,0.30461296842971586,0.2979395048247877,0.28188063396878027,0.2893206949088501,0.4671916836450184,0.7322611259585571,0.7751977791451311,0.7963631598874463,0.6929464454481286,0.6145230764810491,0.511336524246139,0.5446337497274735,0.43950689720883596,0.445363312721997
Corn,61199,81132,0.2963344197838874,0.2117575519251717,0.18559733071917026,0.23585905572898752,0.24670237672310763,0.418047353389906,0.6362387498426756,0.7300317444791401,0.7252917874917487,0.7481853390798339,0.5901587079425413,0.46588780859367407,0.4426812323493615,0.43996869842352215,0.42354671145247913
Corn,61199,81133,0.29395759516591086,0.20048087578748627,0.2093708714105337,0.17891062386730983,0.2775971343704793,0.4567889932543002,0.6126753278101411,0.7043072592844931,0.7092348530890878,0.6527897254728741,0.554792775315257,0.5288510726136593,0.43725491412236656,0.4267546503849262,0.42295858901197414
Corn,61199,81134,0.2840087989915705,0.255648644990098,0.2089527310852915,0.2463783044787955,0.2737259306905011,0.5365332896483398,0.7251803165196058,0.7659463986323131,0.7519970890311164,0.718217807612593,0.5614425315882269,0.465743734712076,0.45011234449876525,0.4791246591191831,0.41098563980500635
Corn,61199,81135,0.26919552177572365,0.2068918318962729,0.18185125169052874,0.20290166534572363,0.2824419747637379,0.5186855805839391,0.7487411739500835,0.7394874372978352,0.8232858222076688,0.7106140239248899,0.5635793199065733,0.5282666177742946,0.5014836852905276,0.4253333949624015,0.40431503804457225
Corn,61199,81136,0.2635449451708874,0.211432562452042,0.23472355504705056,0.21670211457033725,0.2775818475389381,0.4016558070196391,0.6218703186520582,0.7231266892424778,0.8060246323871754,0.7227868592025933,0.5533208532345709,0.4561981366875,0.43505531905253664,0.41615703273774957,0.35603486733505896
Corn,61199,81137,0.26498603584438185,0.27723419115667436,0.23123384911189354,0.27341435494373456,0.34204881551421445,0.43866404526685937,0.6390632994938289,0.7233680110872084,0.7605854320548239,0.7661233822809506,0.6000854793414233,0.5671010991304368,0.44470639629135317,0.4220907647759493,0.3954139295389738
Corn,61199,81138,0.26882526524615163,0.2446146932464055,0.26367122036571067,0.19852858807972626,0.2845189031049402,0.4834443352383043,0.6847504634002042,0.7629315634941682,0.7133936134328661,0.6419219845684697,0.5764759470291649,0.4817502839092913,0.4222000120294963,0.4486539085120009,0.44600216593808806
