pixid,noisy,label
35997,True,Evergreen
35998,True,Evergreen
35999,True,Evergreen
36000,True,Evergreen
36001,True,Evergreen
36002,True,Evergreen
36003,True,Evergreen
36004,True,Evergreen
36005,True,Evergreen
36006,True,Evergreen
36007,True,Sorghum
36008,True,Sorghum
36009,True,Sorghum
36010,True,Sorghum
36011,True,Sorghum
36012,True,Sorghum
36013,True,Sorghum
36014,True,Sorghum
36015,True,Sorghum
36016,True,Sorghum
36017,True,Evergreen
36018,True,Evergreen
36019,True,Evergreen
36020,True,Evergreen
36021,True,Evergreen
36022,True,Evergreen
36023,True,Evergreen
36024,True,Evergreen
36025,True,Evergreen
36026,True,Evergreen
36027,False,Corn
36028,False,Corn
36029,False,Corn
36030,False,Corn
36031,False,Corn
36032,False,Corn
36033,False,Corn
36034,False,Corn
36035,False,Corn
36036,False,Corn
36037,True,Barley
36038,True,Barley
36039,True,Barley
36040,True,Barley
36041,True,Barley
36042,True,Barley
36043,True,Barley
36044,True,Barley
36045,True,Barley
36046,True,Barley
36047,True,Corn_Ensilage
36048,True,Corn_Ensilage
36049,True,Corn_Ensilage
36050,True,Corn_Ensilage
36051,True,Corn_Ensilage
36052,True,Corn_Ensilage
36053,True,Corn_Ensilage
36054,True,Corn_Ensilage
36055,True,Corn_Ensilage
36056,True,Corn_Ensilage
36057,True,Soy
36058,True,Soy
36059,True,Soy
36060,True,Soy
36061,True,Soy
36062,True,Soy
36063,True,Soy
36064,True,Soy
36065,True,Soy
36066,True,Soy
36067,True,Wheat
36068,True,Wheat
36069,True,Wheat
36070,True,Wheat
36071,True,Wheat
36072,True,Wheat
36073,True,Wheat
36074,True,Wheat
36075,True,Wheat
36076,True,Wheat
36077,True,Decideous
36078,True,Decideous
36079,True,Decideous
36080,True,Decideous
36081,True,Decideous
36082,True,Decideous
36083,True,Decideous
36084,True,Decideous
36085,True,Decideous
36086,True,Decideous
36087,True,Sorghum
36088,True,Sorghum
36089,True,Sorghum
36090,True,Sorghum
36091,True,Sorghum
36092,True,Sorghum
36093,True,Sorghum
36094,True,Sorghum
36095,True,Sorghum
36096,True,Sorghum
36097,True,Barley
36098,True,Barley
36099,True,Barley
36100,True,Barley
36101,True,Barley
36102,True,Barley
36103,True,Barley
36104,True,Barley
36105,True,Barley
36106,True,Barley
36107,True,Sorghum
36108,True,Sorghum
36109,True,Sorghum
36110,True,Sorghum
36111,True,Sorghum
36112,True,Sorghum
36113,True,Sorghum
36114,True,Sorghum
36115,True,Sorghum
36116,True,Sorghum
36117,True,Sorghum
36118,True,Sorghum
36119,True,Sorghum
36120,True,Sorghum
36121,True,Sorghum
36122,True,Sorghum
36123,True,Sorghum
36124,True,Sorghum
36125,True,Sorghum
36126,True,Sorghum
36127,True,Rapeseed
36128,True,Rapeseed
36129,True,Rapeseed
36130,True,Rapeseed
36131,True,Rapeseed
36132,True,Rapeseed
36133,True,Rapeseed
36134,True,Rapeseed
36135,True,Rapeseed
36136,True,Rapeseed
36137,True,Soy
36138,True,Soy
36139,True,Soy
36140,True,Soy
36141,True,Soy
36142,True,Soy
36143,True,Soy
36144,True,Soy
36145,True,Soy
36146,True,Soy
36147,True,Evergreen
36148,True,Evergreen
36149,True,Evergreen
36150,True,Evergreen
36151,True,Evergreen
36152,True,Evergreen
36153,True,Evergreen
36154,True,Evergreen
36155,True,Evergreen
36156,True,Evergreen
36157,False,Corn
36158,False,Corn
36159,False,Corn
36160,False,Corn
36161,False,Corn
36162,False,Corn
36163,False,Corn
36164,False,Corn
36165,False,Corn
36166,False,Corn
36167,True,Sorghum
36168,True,Sorghum
36169,True,Sorghum
36170,True,Sorghum
36171,True,Sorghum
36172,True,Sorghum
36173,True,Sorghum
36174,True,Sorghum
36175,True,Sorghum
36176,True,Sorghum
36177,True,Sunflower
36178,True,Sunflower
36179,True,Sunflower
36180,True,Sunflower
36181,True,Sunflower
36182,True,Sunflower
36183,True,Sunflower
36184,True,Sunflower
36185,True,Sunflower
36186,True,Sunflower
36187,True,Soy
36188,True,Soy
36189,True,Soy
36190,True,Soy
36191,True,Soy
36192,True,Soy
36193,True,Soy
36194,True,Soy
36195,True,Soy
36196,True,Soy
36197,True,Evergreen
36198,True,Evergreen
36199,True,Evergreen
36200,True,Evergreen
36201,True,Evergreen
36202,True,Evergreen
36203,True,Evergreen
36204,True,Evergreen
36205,True,Evergreen
36206,True,Evergreen
36207,True,Evergreen
36208,True,Evergreen
36209,True,Evergreen
36210,True,Evergreen
36211,True,Evergreen
36212,True,Evergreen
36213,True,Evergreen
36214,True,Evergreen
36215,True,Evergreen
36216,True,Evergreen
36217,True,Rapeseed
36218,True,Rapeseed
36219,True,Rapeseed
36220,True,Rapeseed
36221,True,Rapeseed
36222,True,Rapeseed
36223,True,Rapeseed
36224,True,Rapeseed
36225,True,Rapeseed
36226,True,Rapeseed
36227,False,Corn
36228,False,Corn
36229,False,Corn
36230,False,Corn
36231,False,Corn
36232,False,Corn
36233,False,Corn
36234,False,Corn
36235,False,Corn
36236,False,Corn
36237,True,Sorghum
36238,True,Sorghum
36239,True,Sorghum
36240,True,Sorghum
36241,True,Sorghum
36242,True,Sorghum
36243,True,Sorghum
36244,True,Sorghum
36245,True,Sorghum
36246,True,Sorghum
36247,True,Soy
36248,True,Soy
36249,True,Soy
36250,True,Soy
36251,True,Soy
36252,True,Soy
36253,True,Soy
36254,True,Soy
36255,True,Soy
36256,True,Soy
36257,True,Sunflower
36258,True,Sunflower
36259,True,Sunflower
36260,True,Sunflower
36261,True,Sunflower
36262,True,Sunflower
36263,True,Sunflower
36264,True,Sunflower
36265,True,Sunflower
36266,True,Sunflower
36267,True,Decideous
36268,True,Decideous
36269,True,Decideous
36270,True,Decideous
36271,True,Decideous
36272,True,Decideous
36273,True,Decideous
36274,True,Decideous
36275,True,Decideous
36276,True,Decideous
36277,True,Soy
36278,True,Soy
36279,True,Soy
36280,True,Soy
36281,True,Soy
36282,True,Soy
36283,True,Soy
36284,True,Soy
36285,True,Soy
36286,True,Soy
36287,False,Corn
36288,False,Corn
36289,False,Corn
36290,False,Corn
36291,False,Corn
36292,False,Corn
36293,False,Corn
36294,False,Corn
36295,False,Corn
36296,False,Corn
36297,True,Evergreen
36298,True,Evergreen
36299,True,Evergreen
36300,True,Evergreen
36301,True,Evergreen
36302,True,Evergreen
36303,True,Evergreen
36304,True,Evergreen
36305,True,Evergreen
36306,True,Evergreen
36307,True,Soy
36308,True,Soy
36309,True,Soy
36310,True,Soy
36311,True,Soy
36312,True,Soy
36313,True,Soy
36314,True,Soy
36315,True,Soy
36316,True,Soy
36317,True,Soy
36318,True,Soy
36319,True,Soy
36320,True,Soy
36321,True,Soy
36322,True,Soy
36323,True,Soy
36324,True,Soy
36325,True,Soy
36326,True,Soy
36327,False,Corn
36328,False,Corn
36329,False,Corn
36330,False,Corn
36331,False,Corn
36332,False,Corn
36333,False,Corn
36334,False,Corn
36335,False,Corn
36336,False,Corn
36337,True,Barley
36338,True,Barley
36339,True,Barley
36340,True,Barley
36341,True,Barley
36342,True,Barley
36343,True,Barley
36344,True,Barley
36345,True,Barley
36346,True,Barley
36347,True,Sunflower
36348,True,Sunflower
36349,True,Sunflower
36350,True,Sunflower
36351,True,Sunflower
36352,True,Sunflower
36353,True,Sunflower
36354,True,Sunflower
36355,True,Sunflower
36356,True,Sunflower
36357,True,Decideous
36358,True,Decideous
36359,True,Decideous
36360,True,Decideous
36361,True,Decideous
36362,True,Decideous
36363,True,Decideous
36364,True,Decideous
36365,True,Decideous
36366,True,Decideous
36367,True,Soy
36368,True,Soy
36369,True,Soy
36370,True,Soy
36371,True,Soy
36372,True,Soy
36373,True,Soy
36374,True,Soy
36375,True,Soy
36376,True,Soy
36377,True,Decideous
36378,True,Decideous
36379,True,Decideous
36380,True,Decideous
36381,True,Decideous
36382,True,Decideous
36383,True,Decideous
36384,True,Decideous
36385,True,Decideous
36386,True,Decideous
36387,True,Corn_Ensilage
36388,True,Corn_Ensilage
36389,True,Corn_Ensilage
36390,True,Corn_Ensilage
36391,True,Corn_Ensilage
36392,True,Corn_Ensilage
36393,True,Corn_Ensilage
36394,True,Corn_Ensilage
36395,True,Corn_Ensilage
36396,True,Corn_Ensilage
36397,True,Wheat
36398,True,Wheat
36399,True,Wheat
36400,True,Wheat
36401,True,Wheat
36402,True,Wheat
36403,True,Wheat
36404,True,Wheat
36405,True,Wheat
36406,True,Wheat
36407,True,Evergreen
36408,True,Evergreen
36409,True,Evergreen
36410,True,Evergreen
36411,True,Evergreen
36412,True,Evergreen
36413,True,Evergreen
36414,True,Evergreen
36415,True,Evergreen
36416,True,Evergreen
36417,True,Evergreen
36418,True,Evergreen
36419,True,Evergreen
36420,True,Evergreen
36421,True,Evergreen
36422,True,Evergreen
36423,True,Evergreen
36424,True,Evergreen
36425,True,Evergreen
36426,True,Evergreen
36427,True,Wheat
36428,True,Wheat
36429,True,Wheat
36430,True,Wheat
36431,True,Wheat
36432,True,Wheat
36433,True,Wheat
36434,True,Wheat
36435,True,Wheat
36436,True,Wheat
36437,True,Rapeseed
36438,True,Rapeseed
36439,True,Rapeseed
36440,True,Rapeseed
36441,True,Rapeseed
36442,True,Rapeseed
36443,True,Rapeseed
36444,True,Rapeseed
36445,True,Rapeseed
36446,True,Rapeseed
36447,True,Wheat
36448,True,Wheat
36449,True,Wheat
36450,True,Wheat
36451,True,Wheat
36452,True,Wheat
36453,True,Wheat
36454,True,Wheat
36455,True,Wheat
36456,True,Wheat
36457,True,Sorghum
36458,True,Sorghum
36459,True,Sorghum
36460,True,Sorghum
36461,True,Sorghum
36462,True,Sorghum
36463,True,Sorghum
36464,True,Sorghum
36465,True,Sorghum
36466,True,Sorghum
36467,True,Soy
36468,True,Soy
36469,True,Soy
36470,True,Soy
36471,True,Soy
36472,True,Soy
36473,True,Soy
36474,True,Soy
36475,True,Soy
36476,True,Soy
36477,True,Evergreen
36478,True,Evergreen
36479,True,Evergreen
36480,True,Evergreen
36481,True,Evergreen
36482,True,Evergreen
36483,True,Evergreen
36484,True,Evergreen
36485,True,Evergreen
36486,True,Evergreen
36487,True,Barley
36488,True,Barley
36489,True,Barley
36490,True,Barley
36491,True,Barley
36492,True,Barley
36493,True,Barley
36494,True,Barley
36495,True,Barley
36496,True,Barley
36497,True,Evergreen
36498,True,Evergreen
36499,True,Evergreen
36500,True,Evergreen
36501,True,Evergreen
36502,True,Evergreen
36503,True,Evergreen
36504,True,Evergreen
36505,True,Evergreen
36506,True,Evergreen
36507,True,Corn
36508,True,Corn
36509,True,Corn
36510,True,Corn
36511,True,Corn
36512,True,Corn
36513,True,Corn
36514,True,Corn
36515,True,Corn
36516,True,Corn
36517,True,Soy
36518,True,Soy
36519,True,Soy
36520,True,Soy
36521,True,Soy
36522,True,Soy
36523,True,Soy
36524,True,Soy
36525,True,Soy
36526,True,Soy
36527,True,Sunflower
36528,True,Sunflower
36529,True,Sunflower
36530,True,Sunflower
36531,True,Sunflower
36532,True,Sunflower
36533,True,Sunflower
36534,True,Sunflower
36535,True,Sunflower
36536,True,Sunflower
36537,True,Sorghum
36538,True,Sorghum
36539,True,Sorghum
36540,True,Sorghum
36541,True,Sorghum
36542,True,Sorghum
36543,True,Sorghum
36544,True,Sorghum
36545,True,Sorghum
36546,True,Sorghum
36547,True,Corn
36548,True,Corn
36549,True,Corn
36550,True,Corn
36551,True,Corn
36552,True,Corn
36553,True,Corn
36554,True,Corn
36555,True,Corn
36556,True,Corn
36557,True,Sorghum
36558,True,Sorghum
36559,True,Sorghum
36560,True,Sorghum
36561,True,Sorghum
36562,True,Sorghum
36563,True,Sorghum
36564,True,Sorghum
36565,True,Sorghum
36566,True,Sorghum
36567,True,Barley
36568,True,Barley
36569,True,Barley
36570,True,Barley
36571,True,Barley
36572,True,Barley
36573,True,Barley
36574,True,Barley
36575,True,Barley
36576,True,Barley
36577,False,Corn_Ensilage
36578,False,Corn_Ensilage
36579,False,Corn_Ensilage
36580,False,Corn_Ensilage
36581,False,Corn_Ensilage
36582,False,Corn_Ensilage
36583,False,Corn_Ensilage
36584,False,Corn_Ensilage
36585,False,Corn_Ensilage
36586,False,Corn_Ensilage
36587,True,Wheat
36588,True,Wheat
36589,True,Wheat
36590,True,Wheat
36591,True,Wheat
36592,True,Wheat
36593,True,Wheat
36594,True,Wheat
36595,True,Wheat
36596,True,Wheat
36597,True,Wheat
36598,True,Wheat
36599,True,Wheat
36600,True,Wheat
36601,True,Wheat
36602,True,Wheat
36603,True,Wheat
36604,True,Wheat
36605,True,Wheat
36606,True,Wheat
36607,True,Rapeseed
36608,True,Rapeseed
36609,True,Rapeseed
36610,True,Rapeseed
36611,True,Rapeseed
36612,True,Rapeseed
36613,True,Rapeseed
36614,True,Rapeseed
36615,True,Rapeseed
36616,True,Rapeseed
36617,True,Sunflower
36618,True,Sunflower
36619,True,Sunflower
36620,True,Sunflower
36621,True,Sunflower
36622,True,Sunflower
36623,True,Sunflower
36624,True,Sunflower
36625,True,Sunflower
36626,True,Sunflower
