label,polid,pixid,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15
Corn,76480,97417,0.48201443813382394,0.34309700583757763,0.3301789785174285,0.2927690796024176,0.2379824669943637,0.3378243991374708,0.6730547397202425,0.8140539846354732,0.8343071677517578,0.8044366897701364,0.746535798224868,0.5991100147318746,0.5599984848948358,0.5671737707030018,0.6661204550436614
Corn,76480,97418,0.5369637200775639,0.38632238685419906,0.26818750691452287,0.23891039697443184,0.331770002268611,0.3847387832631575,0.6732326451104189,0.8339140851777992,0.8496764357712868,0.8516061872967213,0.7224128312341755,0.6552749455236478,0.605998741017468,0.656352853254929,0.577119554639754
Corn,76480,97419,0.5401395620604963,0.34655579222543137,0.2614728364938155,0.2754155477886551,0.23966401374520757,0.3331793926082554,0.7187394578836612,0.8161729696688822,0.8403871899197728,0.8714906083178624,0.8179755973303818,0.6088886302219338,0.5475177139071566,0.5644205719833539,0.574920119636446
Corn,76480,97420,0.5746858483505413,0.3510006189073671,0.2658326768218963,0.23573927641998713,0.32740262971991657,0.34949966300323015,0.6781321148095419,0.826376247229241,0.8489155301860626,0.8220534007207696,0.7853011934385984,0.7001756353718274,0.5940948363917257,0.6047701908909203,0.6260711256991461
Corn,76480,97421,0.5528040576926814,0.4162410711524811,0.2725559434402012,0.24432660403603942,0.25906581024484276,0.3733451379759078,0.6987038613623957,0.8292234618225215,0.8537416941784552,0.8138332302702631,0.7691645494811712,0.6712012603540929,0.6053116463400618,0.5587708460154326,0.5910444710643423
Corn,76480,97422,0.5261281352833915,0.34109760558169167,0.2967614316583318,0.26628149917590144,0.24190817469924486,0.3398916683969898,0.6166479967646089,0.8926729576670994,0.8307997297901367,0.795360130345166,0.7662746043082631,0.6500065005134902,0.5330158119730712,0.5534635293135002,0.5972703072139477
Corn,76480,97423,0.4665445784862908,0.34220505717412186,0.32454013072081944,0.24586811712879325,0.3282459827520275,0.35150987180437127,0.7364084675108129,0.9004964425963617,0.8700329209873527,0.8444150190518545,0.7915497040735826,0.6717451108187804,0.5614351820299169,0.5965758304226041,0.579315175863349
Corn,76480,97424,0.5518813373557967,0.42796257411520666,0.28805817427445746,0.25683870502561196,0.29149053765316446,0.40724318666289955,0.7718499198142802,0.9100797928197881,0.8682553884489451,0.8030852815190849,0.7729753019186412,0.613157830182485,0.6222494952056452,0.661927648038406,0.6365501371002522
Corn,76480,97425,0.4552436083507049,0.33086907952663935,0.24569709278878388,0.21528311248283927,0.29730763844729247,0.3343406887579731,0.44541432100612716,0.7164257579658098,0.8121803796841378,0.7903415802814835,0.7106104678607732,0.6659223835985761,0.5441868295306673,0.5681467404739202,0.6186813971516489
Corn,76480,97426,0.5706736995746917,0.4501844566637615,0.26965106608169687,0.2841048158164087,0.33241260972906284,0.38638795635846473,0.7452604932022965,0.916669387894045,0.8650227861306645,0.8076313684468832,0.7805386713237825,0.6068830609316481,0.6029110940120711,0.5580171295287009,0.659716160507138
Corn,76481,97427,0.4244216915217875,0.3392545126293616,0.20014887571118922,0.2638485607905784,0.25084086297390057,0.25859721077858955,0.48449578136511035,0.7111458129355098,0.7390513458388027,0.7631902597713058,0.6539109162339346,0.5267393288842716,0.4436503508510312,0.47446733581137046,0.45593228003362785
Corn,76481,97428,0.34399987357863593,0.34422086120372014,0.21404668540010305,0.18955685297071792,0.22875001392308209,0.3067259635229176,0.40955609176228447,0.6438600421040239,0.7305590769114384,0.8098979290082097,0.6736608261617048,0.5797576597005627,0.4452327260729049,0.43597775595782906,0.41717165176948656
Corn,76481,97429,0.4205603439925015,0.2638156242126979,0.22623345782368115,0.2404597595072416,0.16929638466985128,0.2614461767969872,0.42819035133010924,0.5988395332057628,0.7806652724530654,0.8014243796027741,0.7213909270112561,0.6042334833887137,0.4607480286852754,0.4794005717948639,0.39305785064592463
Corn,76481,97430,0.3593373118152606,0.2761223924220951,0.2650369130839218,0.2582261828289827,0.18050264958426748,0.2852162930621858,0.3417197256339169,0.6418612855793093,0.7873099875178534,0.70625842646904,0.6420512383100195,0.5177047144436784,0.46914267619065886,0.48201607136841385,0.45979530261892865
Corn,76481,97431,0.3412654934825886,0.2838947866706686,0.23475476343065202,0.22045738712059718,0.21727386730895157,0.2445393909567042,0.41436335510212896,0.5991812221174104,0.7258703550446427,0.7915213239175573,0.6643093401063648,0.5469022314944573,0.4860240443220473,0.42369192764823743,0.4542300226785788
Corn,76481,97432,0.391654994099783,0.33161890523320675,0.24047300462089885,0.23137117726249268,0.1676084127651464,0.25348966239498943,0.4036698755263155,0.6989671882982837,0.775196167834812,0.7841175465486773,0.7089597217515601,0.5079729374979858,0.39685460275013223,0.3946865253091448,0.4157726393458056
Corn,76481,97433,0.3497007574145037,0.2735243690923487,0.2541307094197502,0.18342731113340932,0.2596114571243386,0.2270880729597169,0.4076050715010531,0.6276878890384223,0.7488257363962352,0.7376309368878703,0.6544765710147624,0.518797671595408,0.41178960831049116,0.4168555933648478,0.46972111830010554
Corn,76481,97434,0.3948031513934338,0.2726544770074948,0.2629443698114047,0.16763322906831435,0.16546910667266262,0.20152620856147782,0.33997417091634363,0.5746645055196015,0.7037933657605804,0.7386099092844405,0.6489389287401081,0.6168567640318425,0.4311865718543808,0.39060113601666024,0.38974884130138177
Corn,76481,97435,0.341683088710116,0.35325498165046154,0.29557842600562234,0.26085161700547566,0.20547573137603978,0.22298080401135714,0.43246042912017063,0.6439134023100779,0.7273147705642148,0.7966071247562085,0.723987755054874,0.5546092391884252,0.49687656857301216,0.41983028123568505,0.48449249734703703
Corn,76481,97436,0.3472667205665061,0.27105888860325544,0.2076595114829947,0.1776047452273125,0.17593458559051242,0.21714980605751097,0.37578584852820734,0.6203755573419941,0.8191451833802248,0.7180168978138098,0.6927099656328108,0.5249407022652275,0.4626861264936346,0.39470871118966483,0.3976876742253862
Corn,76482,97437,0.21773667769574728,0.1897079450411285,0.20791727436151866,0.13638130349595423,0.15173153353358737,0.23391656293400184,0.27211312900292745,0.3744144002450521,0.4958116853050168,0.678596265990035,0.6105272887700471,0.5206886089990285,0.29664736073588854,0.2135415725410067,0.16343323956746736
Corn,76482,97438,0.19958874629500098,0.21708342076218115,0.1850766684494147,0.14305222724063998,0.13159230871592376,0.18430684727665123,0.26390315965339006,0.38546361089375786,0.5549385039516798,0.654915639119863,0.6081026024735026,0.48863786910646734,0.3047359313905653,0.1989876958986795,0.15551434850490164
Corn,76482,97439,0.2193028093567566,0.14002419801861546,0.18036929285746275,0.16198284407795283,0.13875428387580094,0.17515171108481922,0.18830328427709622,0.31809880246150424,0.6057657203748908,0.6447744644325349,0.6061146755735949,0.47908373316210295,0.2998001183108278,0.20229219896101228,0.1629377126409536
