pixid,noisy,label
97417,False,Corn
97418,False,Corn
97419,False,Corn
97420,False,Corn
97421,False,Corn
97422,False,Corn
97423,False,Corn
97424,False,Corn
97425,False,Corn
97426,False,Corn
97427,True,Soy
97428,True,Soy
97429,True,Soy
97430,True,Soy
97431,True,Soy
97432,True,Soy
97433,True,Soy
97434,True,Soy
97435,True,Soy
97436,True,Soy
97437,False,Corn
97438,False,Corn
97439,False,Corn
97440,False,Corn
97441,False,Corn
97442,False,Corn
97443,False,Corn
97444,False,Corn
97445,False,Corn
97446,False,Corn
97447,False,Corn
97448,False,Corn
97449,False,Corn
97450,False,Corn
97451,False,Corn
97452,False,Corn
97453,False,Corn
97454,False,Corn
97455,False,Corn
97456,False,Corn
97457,True,Soy
97458,True,Soy
97459,True,Soy
97460,True,Soy
97461,True,Soy
97462,True,Soy
97463,True,Soy
97464,True,Soy
97465,True,Soy
97466,True,Soy
97467,True,Soy
97468,True,Soy
97469,True,Soy
97470,True,Soy
97471,True,Soy
97472,True,Soy
97473,True,Soy
97474,True,Soy
97475,True,Soy
97476,True,Soy
97477,True,Corn_Ensilage
97478,True,Corn_Ensilage
97479,True,Corn_Ensilage
97480,True,Corn_Ensilage
97481,True,Corn_Ensilage
97482,True,Corn_Ensilage
97483,True,Corn_Ensilage
97484,True,Corn_Ensilage
97485,True,Corn_Ensilage
97486,True,Corn_Ensilage
97487,True,Sunflower
97488,True,Sunflower
97489,True,Sunflower
97490,True,Sunflower
97491,True,Sunflower
97492,True,Sunflower
97493,True,Sunflower
97494,True,Sunflower
97495,True,Sunflower
97496,True,Sunflower
97497,True,Corn_Ensilage
97498,True,Corn_Ensilage
97499,True,Corn_Ensilage
97500,True,Corn_Ensilage
97501,True,Corn_Ensilage
97502,True,Corn_Ensilage
97503,True,Corn_Ensilage
97504,True,Corn_Ensilage
97505,True,Corn_Ensilage
97506,True,Corn_Ensilage
97507,True,Sorghum
97508,True,Sorghum
97509,True,Sorghum
97510,True,Sorghum
97511,True,Sorghum
97512,True,Sorghum
97513,True,Sorghum
97514,True,Sorghum
97515,True,Sorghum
97516,True,Sorghum
97517,True,Sunflower
97518,True,Sunflower
97519,True,Sunflower
97520,True,Sunflower
97521,True,Sunflower
97522,True,Sunflower
97523,True,Sunflower
97524,True,Sunflower
97525,True,Sunflower
97526,True,Sunflower
97527,True,Soy
