pixid,noisy,label
97417,False,Corn
97418,False,Corn
97419,False,Corn
97420,False,Corn
97421,False,Corn
97422,False,Corn
97423,False,Corn
97424,False,Corn
97425,False,Corn
97426,False,Corn
97427,False,Corn
97428,False,Corn
97429,False,Corn
97430,False,Corn
97431,False,Corn
97432,False,Corn
97433,False,Corn
97434,False,Corn
97435,False,Corn
97436,False,Corn
97437,True,Sorghum
97438,True,Sorghum
97439,True,Sorghum
97440,True,Sorghum
97441,True,Sorghum
97442,True,Sorghum
97443,True,Sorghum
97444,True,Sorghum
97445,True,Sorghum
97446,True,Sorghum
97447,True,Sunflower
97448,True,Sunflower
97449,True,Sunflower
97450,True,Sunflower
97451,True,Sunflower
97452,True,Sunflower
97453,True,Sunflower
97454,True,Sunflower
97455,True,Sunflower
97456,True,Sunflower
97457,True,Soy
97458,True,Soy
97459,True,Soy
97460,True,Soy
97461,True,Soy
97462,True,Soy
97463,True,Soy
97464,True,Soy
97465,True,Soy
97466,True,Soy
97467,True,Sorghum
97468,True,Sorghum
97469,True,Sorghum
97470,True,Sorghum
97471,True,Sorghum
97472,True,Sorghum
97473,True,Sorghum
97474,True,Sorghum
97475,True,Sorghum
97476,True,Sorghum
97477,True,Soy
97478,True,Soy
97479,True,Soy
97480,True,Soy
97481,True,Soy
97482,True,Soy
97483,True,Soy
97484,True,Soy
97485,True,Soy
97486,True,Soy
97487,False,Corn
97488,False,Corn
97489,False,Corn
97490,False,Corn
97491,False,Corn
97492,False,Corn
97493,False,Corn
97494,False,Corn
97495,False,Corn
97496,False,Corn
97497,False,Corn
97498,False,Corn
97499,False,Corn
97500,False,Corn
97501,False,Corn
97502,False,Corn
97503,False,Corn
97504,False,Corn
97505,False,Corn
97506,False,Corn
97507,True,Sunflower
97508,True,Sunflower
97509,True,Sunflower
97510,True,Sunflower
97511,True,Sunflower
97512,True,Sunflower
97513,True,Sunflower
97514,True,Sunflower
97515,True,Sunflower
97516,True,Sunflower
97517,False,Corn
97518,False,Corn
97519,False,Corn
97520,False,Corn
97521,False,Corn
97522,False,Corn
97523,False,Corn
97524,False,Corn
97525,False,Corn
97526,False,Corn
97527,True,Sunflower
97528,True,Sunflower
97529,True,Sunflower
97530,True,Sunflower
97531,True,Sunflower
97532,True,Sunflower
97533,True,Sunflower
97534,True,Sunflower
97535,True,Sunflower
97536,True,Sunflower
