pixid,noisy,label
97417,True,Sunflower
97418,True,Sunflower
97419,True,Sunflower
97420,True,Sunflower
97421,True,Sunflower
97422,True,Sunflower
97423,True,Sunflower
97424,True,Sunflower
97425,True,Sunflower
97426,True,Sunflower
97427,True,Sorghum
97428,True,Sorghum
97429,True,Sorghum
97430,True,Sorghum
97431,True,Sorghum
97432,True,Sorghum
97433,True,Sorghum
97434,True,Sorghum
97435,True,Sorghum
97436,True,Sorghum
97437,True,Sorghum
97438,True,Sorghum
97439,True,Sorghum
97440,True,Sorghum
97441,True,Sorghum
97442,True,Sorghum
97443,True,Sorghum
97444,True,Sorghum
97445,True,Sorghum
97446,True,Sorghum
97447,True,Sorghum
97448,True,Sorghum
97449,True,Sorghum
97450,True,Sorghum
97451,True,Sorghum
97452,True,Sorghum
97453,True,Sorghum
97454,True,Sorghum
97455,True,Sorghum
97456,True,Sorghum
97457,True,Sunflower
97458,True,Sunflower
97459,True,Sunflower
97460,True,Sunflower
97461,True,Sunflower
97462,True,Sunflower
97463,True,Sunflower
97464,True,Sunflower
97465,True,Sunflower
97466,True,Sunflower
97467,False,Corn
97468,False,Corn
97469,False,Corn
97470,False,Corn
97471,False,Corn
97472,False,Corn
97473,False,Corn
97474,False,Corn
97475,False,Corn
97476,False,Corn
97477,True,Sunflower
97478,True,Sunflower
97479,True,Sunflower
97480,True,Sunflower
97481,True,Sunflower
97482,True,Sunflower
97483,True,Sunflower
97484,True,Sunflower
97485,True,Sunflower
97486,True,Sunflower
97487,True,Sorghum
97488,True,Sorghum
97489,True,Sorghum
97490,True,Sorghum
97491,True,Sorghum
97492,True,Sorghum
97493,True,Sorghum
97494,True,Sorghum
97495,True,Sorghum
97496,True,Sorghum
97497,True,Sorghum
97498,True,Sorghum
97499,True,Sorghum
97500,True,Sorghum
97501,True,Sorghum
97502,True,Sorghum
97503,True,Sorghum
97504,True,Sorghum
97505,True,Sorghum
97506,True,Sorghum
97507,False,Corn
97508,False,Corn
97509,False,Corn
97510,False,Corn
97511,False,Corn
97512,False,Corn
97513,False,Corn
97514,False,Corn
97515,False,Corn
97516,False,Corn
97517,False,Corn
97518,False,Corn
97519,False,Corn
97520,False,Corn
