pixid,noisy,label
57447,True,Corn_Ensilage
57448,True,Corn_Ensilage
57449,True,Corn_Ensilage
57450,True,Corn_Ensilage
57451,True,Corn_Ensilage
57452,True,Corn_Ensilage
57453,True,Corn_Ensilage
57454,True,Corn_Ensilage
57455,True,Corn_Ensilage
57456,True,Corn_Ensilage
57457,False,Corn
57458,False,Corn
57459,False,Corn
57460,False,Corn
57461,False,Corn
57462,False,Corn
57463,False,Corn
57464,False,Corn
57465,False,Corn
57466,False,Corn
57467,False,Corn
57468,False,Corn
57469,False,Corn
57470,False,Corn
57471,False,Corn
57472,False,Corn
57473,False,Corn
57474,False,Corn
57475,False,Corn
57476,False,Corn
57477,True,Corn_Ensilage
57478,True,Corn_Ensilage
57479,True,Corn_Ensilage
57480,True,Corn_Ensilage
57481,True,Corn_Ensilage
57482,True,Corn_Ensilage
57483,True,Corn_Ensilage
57484,True,Corn_Ensilage
57485,True,Corn_Ensilage
57486,True,Corn_Ensilage
57487,False,Corn
57488,False,Corn
57489,False,Corn
57490,False,Corn
57491,False,Corn
57492,False,Corn
57493,False,Corn
57494,False,Corn
57495,False,Corn
57496,False,Corn
57497,False,Corn
57498,False,Corn
57499,False,Corn
57500,False,Corn
57501,False,Corn
57502,False,Corn
57503,False,Corn
57504,False,Corn
57505,False,Corn
57506,False,Corn
57507,False,Corn
57508,False,Corn
57509,False,Corn
57510,False,Corn
57511,False,Corn
57512,False,Corn
57513,False,Corn
57514,False,Corn
57515,False,Corn
57516,False,Corn
57517,False,Corn
57518,False,Corn
57519,False,Corn
57520,False,Corn
57521,False,Corn
57522,False,Corn
57523,False,Corn
57524,False,Corn
57525,False,Corn
57526,False,Corn
57527,False,Corn
57528,False,Corn
57529,False,Corn
57530,False,Corn
57531,False,Corn
57532,False,Corn
57533,False,Corn
57534,False,Corn
57535,False,Corn
57536,False,Corn
57537,True,Corn_Ensilage
57538,True,Corn_Ensilage
57539,True,Corn_Ensilage
57540,True,Corn_Ensilage
57541,True,Corn_Ensilage
57542,True,Corn_Ensilage
57543,True,Corn_Ensilage
57544,True,Corn_Ensilage
57545,True,Corn_Ensilage
57546,True,Corn_Ensilage
57547,False,Corn
57548,False,Corn
57549,False,Corn
57550,False,Corn
57551,False,Corn
57552,False,Corn
57553,False,Corn
57554,False,Corn
57555,False,Corn
57556,False,Corn
57557,True,Corn_Ensilage
57558,True,Corn_Ensilage
57559,True,Corn_Ensilage
57560,True,Corn_Ensilage
57561,True,Corn_Ensilage
57562,True,Corn_Ensilage
57563,True,Corn_Ensilage
57564,True,Corn_Ensilage
57565,True,Corn_Ensilage
57566,True,Corn_Ensilage
57567,True,Corn_Ensilage
57568,True,Corn_Ensilage
57569,True,Corn_Ensilage
57570,True,Corn_Ensilage
57571,True,Corn_Ensilage
57572,True,Corn_Ensilage
57573,True,Corn_Ensilage
57574,True,Corn_Ensilage
57575,True,Corn_Ensilage
57576,True,Corn_Ensilage
57577,True,Corn_Ensilage
57578,True,Corn_Ensilage
57579,True,Corn_Ensilage
57580,True,Corn_Ensilage
57581,True,Corn_Ensilage
57582,True,Corn_Ensilage
57583,True,Corn_Ensilage
57584,True,Corn_Ensilage
57585,True,Corn_Ensilage
57586,True,Corn_Ensilage
57587,True,Corn_Ensilage
57588,True,Corn_Ensilage
57589,True,Corn_Ensilage
57590,True,Corn_Ensilage
57591,True,Corn_Ensilage
57592,True,Corn_Ensilage
57593,True,Corn_Ensilage
57594,True,Corn_Ensilage
57595,True,Corn_Ensilage
57596,True,Corn_Ensilage
57597,True,Corn_Ensilage
57598,True,Corn_Ensilage
57599,True,Corn_Ensilage
57600,True,Corn_Ensilage
57601,True,Corn_Ensilage
57602,True,Corn_Ensilage
57603,True,Corn_Ensilage
57604,True,Corn_Ensilage
57605,True,Corn_Ensilage
57606,True,Corn_Ensilage
57607,False,Corn
57608,False,Corn
57609,False,Corn
57610,False,Corn
57611,False,Corn
57612,False,Corn
57613,False,Corn
57614,False,Corn
57615,False,Corn
57616,False,Corn
57617,False,Corn
57618,False,Corn
57619,False,Corn
57620,False,Corn
57621,False,Corn
57622,False,Corn
57623,False,Corn
57624,False,Corn
57625,False,Corn
57626,False,Corn
57627,False,Corn
57628,False,Corn
57629,False,Corn
57630,False,Corn
57631,False,Corn
57632,False,Corn
57633,False,Corn
57634,False,Corn
57635,False,Corn
57636,False,Corn
57637,False,Corn
57638,False,Corn
57639,False,Corn
57640,False,Corn
57641,False,Corn
57642,False,Corn
57643,False,Corn
57644,False,Corn
57645,False,Corn
57646,False,Corn
57647,True,Corn_Ensilage
57648,True,Corn_Ensilage
57649,True,Corn_Ensilage
57650,True,Corn_Ensilage
57651,True,Corn_Ensilage
57652,True,Corn_Ensilage
57653,True,Corn_Ensilage
57654,True,Corn_Ensilage
57655,True,Corn_Ensilage
57656,True,Corn_Ensilage
57657,True,Corn_Ensilage
57658,True,Corn_Ensilage
57659,True,Corn_Ensilage
57660,True,Corn_Ensilage
57661,True,Corn_Ensilage
57662,True,Corn_Ensilage
57663,True,Corn_Ensilage
57664,True,Corn_Ensilage
57665,True,Corn_Ensilage
57666,True,Corn_Ensilage
57667,False,Corn
57668,False,Corn
57669,False,Corn
57670,False,Corn
57671,False,Corn
57672,False,Corn
57673,False,Corn
57674,False,Corn
57675,False,Corn
57676,False,Corn
57677,False,Corn
57678,False,Corn
57679,False,Corn
57680,False,Corn
57681,False,Corn
57682,False,Corn
57683,False,Corn
57684,False,Corn
57685,False,Corn
57686,False,Corn
57687,False,Corn
57688,False,Corn
57689,False,Corn
57690,False,Corn
57691,False,Corn
57692,False,Corn
57693,False,Corn
57694,False,Corn
57695,False,Corn
57696,False,Corn
57697,False,Corn
57698,False,Corn
57699,False,Corn
57700,False,Corn
57701,False,Corn
