label,polid,pixid,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15
Corn,84418,19891,0.35908598925812485,0.3010722728271371,0.33056700295170666,0.2586869146398134,0.4031498846014986,0.7015261049233557,0.8292969704072007,0.9135762334995545,0.8923918941549883,0.8750554378936698,0.8564336476010691,0.6319018277532112,0.3819535599733722,0.32412924297440315,0.31669825621771924
Corn,84418,19892,0.29558635746570544,0.275619701627753,0.3409101274053103,0.24228422582089917,0.28003080503182176,0.4524598955823703,0.7348778368799661,0.8603317592036498,0.9751342976545402,0.9231190904358175,0.8696665956382996,0.5705548954367572,0.36438212969819017,0.31419883854416,0.3108084812606743
Corn,84418,19893,0.3188715555945433,0.3407488267395721,0.2966743595082987,0.2563177401693719,0.3497944213627517,0.5884983726330836,0.7782741870852298,0.8702660147486443,0.9576332171868409,0.9175865145291685,0.8142986997643012,0.6022507427068049,0.38455838879875165,0.3325306171248755,0.35699378899191125
Corn,84418,19894,0.3047980978347919,0.3639613519334791,0.2502951804688967,0.3388259766905999,0.34294584743283596,0.6297206035520079,0.798232857376915,0.9083510057208042,0.9523059576009087,0.8951275212416416,0.8501469344046858,0.5388371259456644,0.3540663115801049,0.31361642005431833,0.34015527811649826
Corn,84418,19895,0.29605345407114325,0.27074278744951535,0.2507523502137892,0.25091222142740566,0.3629042465543079,0.602402048372235,0.8035977834571407,0.9095299119052696,0.8935630926082349,0.9498201186695848,0.793176277563942,0.6171938686992007,0.39763197260897676,0.31599160744362675,0.3116965635524571
Corn,84418,19896,0.29937240049210084,0.2719235995338424,0.25297392135644514,0.2590020009602225,0.3666320944321695,0.601331429262295,0.8635692270883697,0.8846462423352679,0.8947842252115573,0.8799195421425214,0.8016333996253792,0.6520683606352883,0.37604055142948023,0.3192692470046834,0.31314112574754877
Corn,84418,19897,0.2946482982463622,0.2693606048858654,0.2899893351319473,0.2623921833831386,0.33212102349116257,0.5873610969263047,0.8154065364950908,0.8784061815140723,0.9638826781861664,0.8779492034851527,0.8285120098821191,0.5677536323887247,0.3595230792501601,0.37544254932357146,0.33207634170626765
Corn,84418,19898,0.30596543439896284,0.28057759181525405,0.2602775591615976,0.2595832702096235,0.3438598326564033,0.5739543742753416,0.8056364643498459,0.8935921366976531,0.9073009847065666,0.9117603566224718,0.8977638253660428,0.62596717606482,0.3874360586587871,0.32692518241840063,0.4120693866689924
Corn,84418,19899,0.3018008371761626,0.3506592157283223,0.249104488843854,0.34821147241537376,0.347571079733538,0.551036837131803,0.8413871030719605,0.8750335482078192,0.96922907011016,0.8717170928405414,0.8542771453105439,0.5581329123544807,0.40888391267897806,0.35153213936331895,0.3182662425700277
Corn,84418,19900,0.3759092273407142,0.32964839134438456,0.2579799488950369,0.26375379808951543,0.33985535063164224,0.6504329095113306,0.8999768682268643,0.8943180601990366,0.9483828523659807,0.9377911991000933,0.8552646297480417,0.6399693410106513,0.3825046766503725,0.33688750462847616,0.36207518559580404
Corn,84419,19901,0.43574559502379384,0.3128902053610497,0.22064016707812437,0.18462582424779256,0.18904824286212085,0.33770312479206566,0.41923090865910345,0.6259092282137101,0.7330391467564029,0.8441297367743592,0.7646077496272149,0.6382564105226398,0.48027006103426806,0.5015876986903582,0.5819766646655711
Corn,84419,19902,0.4535938501790168,0.409042140466537,0.2843248898821643,0.20329868118605368,0.23787769391690775,0.25237287271591724,0.41653107325048794,0.6677936224377683,0.8047010046207081,0.7638569335379682,0.6987534318377344,0.6335722563814288,0.5292062475263097,0.5611943236480169,0.5701490235620099
Corn,84419,19903,0.5172425007031509,0.3084469986092029,0.21662329845746175,0.27852257092062566,0.2607508440274982,0.2816507192098078,0.5125265184792162,0.6477066151977844,0.7385468430204637,0.7944469973754537,0.6727291012728938,0.5276687604542794,0.4627815827099825,0.4932401418685386,0.5144222127963753
Corn,84419,19904,0.5026499266001987,0.3789988135044072,0.27462826607489366,0.21766645774609197,0.2729538827599361,0.3175701938073581,0.5068581873357012,0.6227438619919939,0.8273084898419705,0.7400836858190356,0.7420374443331335,0.5920721793103241,0.46159328303653924,0.49539277666869136,0.5194126326447255
Corn,84419,19905,0.4534557478303537,0.31678830174132544,0.3073865689149468,0.2885690650265123,0.19956731198698668,0.33730943457844614,0.4754020779257069,0.6469698735701342,0.782063057009312,0.7811269780617552,0.6477746983767734,0.5204783750873574,0.5189699082162004,0.49597829207343574,0.5205270958016529
Corn,84419,19906,0.4361887650060241,0.35936663381471545,0.2215890154605076,0.20919255401678163,0.19634033432482423,0.3118727696356522,0.4573647393304754,0.6431380843086026,0.7379054738626574,0.8234526724957649,0.6676226658649188,0.6343801432232632,0.47446012428540296,0.5869064458720279,0.519569377595574
Corn,84419,19907,0.5326524136201183,0.3133844619827488,0.26262159235745175,0.20484055905292434,0.2064003084754225,0.2803365737209077,0.4043270182414494,0.6486090706149462,0.7382035955102033,0.76512220262246,0.6660546565256431,0.5616859005429871,0.5475231182429443,0.507564139478246,0.5698553036769154
Corn,84419,19908,0.5350207898056811,0.3341694417329517,0.30925939732475244,0.2940272792686067,0.27824258887595804,0.26677546984120165,0.4023737193940314,0.6160660352847908,0.7465312112034584,0.7642531301729765,0.70148194287589,0.5844296076277604,0.5775228717633377,0.5125458065804689,0.6278142735667489
Corn,84419,19909,0.4868585460303931,0.31298374003428187,0.3160262453924911,0.26704147543043677,0.26265479326291064,0.29989894227806196,0.4205164103722845,0.6014321594836962,0.7535581906958073,0.7301878457978307,0.7251025785730297,0.5312998113305365,0.46585389814648404,0.5611430889876686,0.5310017867888884
