pixid,noisy,label
97349,False,Corn
97350,False,Corn
97351,False,Corn
97352,False,Corn
97353,False,Corn
97354,False,Corn
97355,False,Corn
97356,False,Corn
97357,False,Corn
97358,False,Corn
97359,False,Corn
97360,False,Corn
97361,False,Corn
97362,False,Corn
97363,False,Corn
97364,False,Corn
97365,False,Corn
97366,False,Corn
97367,False,Corn
97368,False,Corn
97369,False,Corn
97370,False,Corn
97371,False,Corn
97372,False,Corn
97373,False,Corn
97374,False,Corn
97375,False,Corn
97376,False,Corn
97377,False,Corn
97378,False,Corn
97379,False,Corn
97380,False,Corn
97381,False,Corn
97382,False,Corn
97383,False,Corn
97384,False,Corn
97385,False,Corn
97386,False,Corn
97387,False,Corn
97388,False,Corn
97389,False,Corn
97390,False,Corn
97391,False,Corn
97392,False,Corn
97393,False,Corn
97394,False,Corn
97395,False,Corn
97396,False,Corn
97397,False,Corn
97398,False,Corn
97399,False,Corn
97400,False,Corn
97401,False,Corn
97402,False,Corn
97403,False,Corn
97404,False,Corn
97405,False,Corn
97406,False,Corn
97407,False,Corn
97408,False,Corn
97409,False,Corn
97410,False,Corn
97411,False,Corn
97412,False,Corn
97413,False,Corn
97414,False,Corn
97415,False,Corn
97416,False,Corn
97417,False,Corn
97418,False,Corn
97419,False,Corn
97420,False,Corn
97421,False,Corn
97422,False,Corn
97423,False,Corn
97424,False,Corn
97425,False,Corn
97426,False,Corn
97427,False,Corn
97428,False,Corn
97429,False,Corn
97430,False,Corn
97431,False,Corn
97432,False,Corn
97433,False,Corn
97434,False,Corn
97435,False,Corn
97436,False,Corn
97437,False,Corn
97438,False,Corn
97439,False,Corn
97440,False,Corn
97441,False,Corn
97442,False,Corn
97443,False,Corn
97444,False,Corn
97445,False,Corn
97446,False,Corn
97447,False,Corn
97448,False,Corn
97449,False,Corn
97450,False,Corn
97451,False,Corn
97452,False,Corn
97453,False,Corn
97454,False,Corn
97455,False,Corn
97456,False,Corn
97457,False,Corn
97458,False,Corn
97459,True,Decideous
97460,True,Decideous
97461,True,Decideous
97462,True,Decideous
97463,True,Decideous
97464,True,Decideous
97465,True,Decideous
97466,True,Decideous
97467,True,Decideous
97468,True,Decideous
97469,False,Corn
97470,False,Corn
97471,False,Corn
97472,False,Corn
97473,False,Corn
97474,False,Corn
97475,False,Corn
97476,False,Corn
97477,False,Corn
97478,False,Corn
97479,False,Corn
97480,False,Corn
97481,False,Corn
97482,False,Corn
97483,False,Corn
97484,False,Corn
97485,False,Corn
97486,False,Corn
97487,False,Corn
97488,False,Corn
97489,False,Corn
97490,False,Corn
97491,False,Corn
97492,False,Corn
97493,False,Corn
97494,False,Corn
97495,False,Corn
97496,False,Corn
97497,False,Corn
97498,False,Corn
97499,False,Corn
97500,False,Corn
97501,False,Corn
97502,False,Corn
97503,False,Corn
97504,False,Corn
97505,False,Corn
97506,False,Corn
97507,False,Corn
97508,False,Corn
97509,False,Corn
97510,False,Corn
97511,False,Corn
97512,False,Corn
97513,False,Corn
97514,False,Corn
97515,False,Corn
97516,False,Corn
97517,False,Corn
97518,False,Corn
97519,False,Corn
97520,False,Corn
97521,False,Corn
97522,False,Corn
97523,False,Corn
97524,False,Corn
97525,False,Corn
97526,False,Corn
97527,False,Corn
97528,False,Corn
97529,False,Corn
97530,False,Corn
97531,False,Corn
97532,False,Corn
97533,False,Corn
97534,False,Corn
97535,False,Corn
97536,False,Corn
97537,False,Corn
97538,False,Corn
97539,False,Corn
97540,False,Corn
97541,False,Corn
97542,False,Corn
97543,False,Corn
97544,False,Corn
97545,False,Corn
97546,False,Corn
97547,False,Corn
97548,False,Corn
97549,False,Corn
97550,False,Corn
97551,False,Corn
97552,False,Corn
97553,False,Corn
97554,False,Corn
97555,False,Corn
97556,False,Corn
97557,False,Corn
97558,False,Corn
97559,False,Corn
97560,False,Corn
97561,False,Corn
97562,False,Corn
97563,False,Corn
97564,False,Corn
97565,False,Corn
97566,False,Corn
97567,False,Corn
97568,False,Corn
97569,False,Corn
97570,False,Corn
97571,False,Corn
97572,False,Corn
