pixid,noisy,label
12341,True,Barley
12342,True,Barley
12343,True,Barley
12344,True,Barley
12345,True,Barley
12346,True,Barley
12347,True,Barley
12348,True,Barley
12349,True,Barley
12350,True,Barley
12351,True,Evergreen
12352,True,Evergreen
12353,True,Evergreen
12354,True,Evergreen
12355,True,Evergreen
12356,True,Evergreen
12357,True,Evergreen
12358,True,Evergreen
12359,True,Evergreen
12360,True,Evergreen
12361,True,Soy
12362,True,Soy
12363,True,Soy
12364,True,Soy
12365,True,Soy
12366,True,Soy
12367,True,Soy
12368,True,Soy
12369,True,Soy
12370,True,Soy
12371,True,Sunflower
12372,True,Sunflower
12373,True,Sunflower
12374,True,Sunflower
12375,True,Sunflower
12376,True,Sunflower
12377,True,Sunflower
12378,True,Sunflower
12379,True,Sunflower
12380,True,Sunflower
12381,True,Decideous
12382,True,Decideous
12383,True,Decideous
12384,True,Decideous
12385,True,Decideous
12386,True,Decideous
12387,True,Decideous
12388,True,Decideous
12389,True,Decideous
12390,True,Decideous
12391,True,Sunflower
12392,True,Sunflower
12393,True,Sunflower
12394,True,Sunflower
12395,True,Sunflower
12396,True,Sunflower
12397,True,Sunflower
12398,True,Sunflower
12399,True,Sunflower
12400,True,Sunflower
12401,True,Sorghum
12402,True,Sorghum
12403,True,Sorghum
12404,True,Sorghum
12405,True,Sorghum
12406,True,Sorghum
12407,True,Sorghum
12408,True,Sorghum
12409,True,Sorghum
12410,True,Sorghum
12411,True,Corn_Ensilage
12412,True,Corn_Ensilage
12413,True,Corn_Ensilage
12414,True,Corn_Ensilage
12415,True,Corn_Ensilage
12416,True,Corn_Ensilage
12417,True,Corn_Ensilage
12418,True,Corn_Ensilage
12419,True,Corn_Ensilage
12420,True,Corn_Ensilage
12421,True,Soy
12422,True,Soy
12423,True,Soy
12424,True,Soy
12425,True,Soy
12426,True,Soy
12427,True,Soy
12428,True,Soy
12429,True,Soy
12430,True,Soy
12431,False,Corn
12432,False,Corn
12433,False,Corn
12434,False,Corn
12435,False,Corn
12436,False,Corn
12437,False,Corn
12438,False,Corn
12439,False,Corn
12440,False,Corn
12441,True,Corn_Ensilage
12442,True,Corn_Ensilage
12443,True,Corn_Ensilage
12444,True,Corn_Ensilage
12445,True,Corn_Ensilage
12446,True,Corn_Ensilage
12447,True,Corn_Ensilage
12448,True,Corn_Ensilage
