pixid,noisy,label
12341,True,Barley
12342,True,Barley
12343,True,Barley
12344,True,Barley
12345,True,Barley
12346,True,Barley
12347,True,Barley
12348,True,Barley
12349,True,Barley
12350,True,Barley
12351,True,Sunflower
12352,True,Sunflower
12353,True,Sunflower
12354,True,Sunflower
12355,True,Sunflower
12356,True,Sunflower
12357,True,Sunflower
12358,True,Sunflower
12359,True,Sunflower
12360,True,Sunflower
12361,True,Evergreen
12362,True,Evergreen
12363,True,Evergreen
12364,True,Evergreen
12365,True,Evergreen
12366,True,Evergreen
12367,True,Evergreen
12368,True,Evergreen
12369,True,Evergreen
12370,True,Evergreen
12371,True,Wheat
12372,True,Wheat
12373,True,Wheat
12374,True,Wheat
12375,True,Wheat
12376,True,Wheat
12377,True,Wheat
12378,True,Wheat
12379,True,Wheat
12380,True,Wheat
12381,True,Barley
12382,True,Barley
12383,True,Barley
12384,True,Barley
12385,True,Barley
12386,True,Barley
12387,True,Barley
12388,True,Barley
12389,True,Barley
12390,True,Barley
12391,False,Corn
12392,False,Corn
12393,False,Corn
12394,False,Corn
12395,False,Corn
12396,False,Corn
12397,False,Corn
12398,False,Corn
12399,False,Corn
12400,False,Corn
12401,True,Rapeseed
12402,True,Rapeseed
12403,True,Rapeseed
12404,True,Rapeseed
12405,True,Rapeseed
12406,True,Rapeseed
12407,True,Rapeseed
12408,True,Rapeseed
12409,True,Rapeseed
12410,True,Rapeseed
12411,True,Wheat
12412,True,Wheat
12413,True,Wheat
12414,True,Wheat
12415,True,Wheat
12416,True,Wheat
12417,True,Wheat
12418,True,Wheat
12419,True,Wheat
12420,True,Wheat
12421,True,Sunflower
12422,True,Sunflower
12423,True,Sunflower
12424,True,Sunflower
12425,True,Sunflower
12426,True,Sunflower
12427,True,Sunflower
12428,True,Sunflower
12429,True,Sunflower
12430,True,Sunflower
12431,True,Rapeseed
12432,True,Rapeseed
12433,True,Rapeseed
12434,True,Rapeseed
12435,True,Rapeseed
12436,True,Rapeseed
12437,True,Rapeseed
12438,True,Rapeseed
12439,True,Rapeseed
12440,True,Rapeseed
12441,True,Sunflower
12442,True,Sunflower
12443,True,Sunflower
12444,True,Sunflower
12445,True,Sunflower
12446,True,Sunflower
12447,True,Sunflower
12448,True,Sunflower
12449,True,Sunflower
12450,True,Sunflower
12451,True,Corn_Ensilage
