pixid,noisy,label
63663,True,Corn_Ensilage
63664,True,Corn_Ensilage
63665,True,Corn_Ensilage
63666,True,Corn_Ensilage
63667,True,Corn_Ensilage
63668,True,Corn_Ensilage
63669,True,Corn_Ensilage
63670,True,Corn_Ensilage
63671,True,Corn_Ensilage
63672,True,Corn_Ensilage
63673,True,Sorghum
63674,True,Sorghum
63675,True,Sorghum
63676,True,Sorghum
63677,True,Sorghum
63678,True,Sorghum
63679,True,Sorghum
63680,True,Sorghum
63681,True,Sorghum
63682,True,Sorghum
63683,True,Sunflower
63684,True,Sunflower
63685,True,Sunflower
63686,True,Sunflower
63687,True,Sunflower
63688,True,Sunflower
63689,True,Sunflower
63690,True,Sunflower
63691,True,Sunflower
63692,True,Sunflower
63693,True,Sunflower
63694,True,Sunflower
63695,True,Sunflower
63696,True,Sunflower
63697,True,Sunflower
63698,True,Sunflower
63699,True,Sunflower
63700,True,Sunflower
63701,True,Sunflower
63702,True,Sunflower
63703,True,Soy
63704,True,Soy
63705,True,Soy
63706,True,Soy
63707,True,Soy
63708,True,Soy
63709,True,Soy
63710,True,Soy
63711,True,Soy
63712,True,Soy
63713,True,Soy
63714,True,Soy
63715,True,Soy
63716,True,Soy
63717,True,Soy
63718,True,Soy
63719,True,Soy
63720,True,Soy
63721,True,Soy
63722,True,Soy
63723,True,Soy
63724,True,Soy
63725,True,Soy
63726,True,Soy
63727,True,Soy
63728,True,Soy
63729,True,Soy
63730,True,Soy
63731,True,Soy
63732,True,Soy
63733,True,Corn_Ensilage
63734,True,Corn_Ensilage
63735,True,Corn_Ensilage
63736,True,Corn_Ensilage
63737,True,Corn_Ensilage
63738,True,Corn_Ensilage
63739,True,Corn_Ensilage
63740,True,Corn_Ensilage
63741,True,Corn_Ensilage
63742,True,Corn_Ensilage
63743,True,Sorghum
63744,True,Sorghum
63745,True,Sorghum
63746,True,Sorghum
63747,True,Sorghum
63748,True,Sorghum
63749,True,Sorghum
63750,True,Sorghum
63751,True,Sorghum
63752,True,Sorghum
63753,True,Corn_Ensilage
63754,True,Corn_Ensilage
63755,True,Corn_Ensilage
63756,True,Corn_Ensilage
63757,True,Corn_Ensilage
63758,True,Corn_Ensilage
63759,True,Corn_Ensilage
63760,True,Corn_Ensilage
63761,True,Corn_Ensilage
63762,True,Corn_Ensilage
63763,True,Corn_Ensilage
63764,True,Corn_Ensilage
63765,True,Corn_Ensilage
63766,True,Corn_Ensilage
63767,True,Corn_Ensilage
63768,True,Corn_Ensilage
63769,True,Corn_Ensilage
63770,True,Corn_Ensilage
63771,True,Corn_Ensilage
63772,True,Corn_Ensilage
63773,True,Sunflower
63774,True,Sunflower
63775,True,Sunflower
63776,True,Sunflower
63777,True,Sunflower
63778,True,Sunflower
63779,True,Sunflower
63780,True,Sunflower
63781,True,Sunflower
63782,True,Sunflower
63783,True,Soy
63784,True,Soy
63785,True,Soy
63786,True,Soy
63787,True,Soy
63788,True,Soy
63789,True,Soy
63790,True,Soy
63791,True,Soy
63792,True,Soy
63793,True,Soy
63794,True,Soy
63795,True,Soy
63796,True,Soy
63797,True,Soy
63798,True,Soy
63799,True,Soy
63800,True,Soy
63801,True,Soy
63802,True,Soy
63803,True,Sorghum
63804,True,Sorghum
63805,True,Sorghum
63806,True,Sorghum
63807,True,Sorghum
63808,True,Sorghum
63809,True,Sorghum
63810,True,Sorghum
63811,True,Sorghum
63812,True,Sorghum
63813,True,Sunflower
63814,True,Sunflower
63815,True,Sunflower
63816,True,Sunflower
63817,True,Sunflower
63818,True,Sunflower
63819,True,Sunflower
63820,True,Sunflower
63821,True,Sunflower
63822,True,Sunflower
63823,True,Sorghum
63824,True,Sorghum
63825,True,Sorghum
63826,True,Sorghum
63827,True,Sorghum
63828,True,Sorghum
63829,True,Sorghum
63830,True,Sorghum
63831,True,Sorghum
63832,True,Sorghum
63833,False,Corn
63834,False,Corn
63835,False,Corn
63836,False,Corn
63837,False,Corn
63838,False,Corn
63839,False,Corn
63840,False,Corn
63841,False,Corn
63842,False,Corn
63843,True,Sorghum
63844,True,Sorghum
63845,True,Sorghum
63846,True,Sorghum
63847,True,Sorghum
63848,True,Sorghum
63849,True,Sorghum
63850,True,Sorghum
63851,True,Sorghum
63852,True,Sorghum
63853,True,Corn_Ensilage
63854,True,Corn_Ensilage
63855,True,Corn_Ensilage
63856,True,Corn_Ensilage
63857,True,Corn_Ensilage
63858,True,Corn_Ensilage
63859,True,Corn_Ensilage
63860,True,Corn_Ensilage
63861,True,Corn_Ensilage
63862,True,Corn_Ensilage
63863,True,Sunflower
63864,True,Sunflower
63865,True,Sunflower
63866,True,Sunflower
63867,True,Sunflower
63868,True,Sunflower
63869,True,Sunflower
63870,True,Sunflower
63871,True,Sunflower
63872,True,Sunflower
63873,True,Soy
63874,True,Soy
63875,True,Soy
63876,True,Soy
63877,True,Soy
63878,True,Soy
63879,True,Soy
63880,True,Soy
63881,True,Soy
63882,True,Soy
63883,False,Corn
63884,False,Corn
63885,False,Corn
63886,False,Corn
63887,False,Corn
63888,False,Corn
63889,False,Corn
63890,False,Corn
63891,False,Corn
63892,False,Corn
63893,True,Sunflower
63894,True,Sunflower
63895,True,Sunflower
63896,True,Sunflower
63897,True,Sunflower
63898,True,Sunflower
63899,True,Sunflower
63900,True,Sunflower
63901,True,Sunflower
63902,True,Sunflower
63903,True,Soy
63904,True,Soy
63905,True,Soy
63906,True,Soy
63907,True,Soy
63908,True,Soy
63909,True,Soy
63910,True,Soy
63911,True,Soy
63912,True,Soy
63913,True,Soy
63914,True,Soy
63915,True,Soy
63916,True,Soy
63917,True,Soy
63918,True,Soy
63919,True,Soy
63920,True,Soy
63921,True,Soy
63922,True,Soy
63923,True,Sorghum
63924,True,Sorghum
63925,True,Sorghum
63926,True,Sorghum
63927,True,Sorghum
63928,True,Sorghum
63929,True,Sorghum
63930,True,Sorghum
63931,True,Sorghum
63932,True,Sorghum
63933,True,Soy
63934,True,Soy
63935,True,Soy
63936,True,Soy
63937,True,Soy
63938,True,Soy
63939,True,Soy
63940,True,Soy
63941,True,Soy
63942,True,Soy
63943,True,Corn_Ensilage
63944,True,Corn_Ensilage
63945,True,Corn_Ensilage
63946,True,Corn_Ensilage
63947,True,Corn_Ensilage
63948,True,Corn_Ensilage
63949,True,Corn_Ensilage
63950,True,Corn_Ensilage
63951,True,Corn_Ensilage
63952,True,Corn_Ensilage
63953,True,Corn_Ensilage
63954,True,Corn_Ensilage
63955,True,Corn_Ensilage
63956,True,Corn_Ensilage
63957,True,Corn_Ensilage
63958,True,Corn_Ensilage
63959,True,Corn_Ensilage
63960,True,Corn_Ensilage
63961,True,Corn_Ensilage
63962,True,Corn_Ensilage
63963,True,Corn_Ensilage
63964,True,Corn_Ensilage
63965,True,Corn_Ensilage
63966,True,Corn_Ensilage
63967,True,Corn_Ensilage
63968,True,Corn_Ensilage
63969,True,Corn_Ensilage
63970,True,Corn_Ensilage
63971,True,Corn_Ensilage
63972,True,Corn_Ensilage
63973,True,Sorghum
63974,True,Sorghum
63975,True,Sorghum
63976,True,Sorghum
63977,True,Sorghum
63978,True,Sorghum
63979,True,Sorghum
63980,True,Sorghum
63981,True,Sorghum
63982,True,Sorghum
63983,True,Sorghum
63984,True,Sorghum
63985,True,Sorghum
63986,True,Sorghum
63987,True,Sorghum
63988,True,Sorghum
63989,True,Sorghum
63990,True,Sorghum
63991,True,Sorghum
63992,True,Sorghum
63993,True,Sorghum
63994,True,Sorghum
63995,True,Sorghum
63996,True,Sorghum
63997,True,Sorghum
63998,True,Sorghum
63999,True,Sorghum
64000,True,Sorghum
64001,True,Sorghum
64002,True,Sorghum
64003,True,Sunflower
64004,True,Sunflower
64005,True,Sunflower
64006,True,Sunflower
64007,True,Sunflower
64008,True,Sunflower
64009,True,Sunflower
64010,True,Sunflower
64011,True,Sunflower
64012,True,Sunflower
64013,True,Soy
64014,True,Soy
64015,True,Soy
64016,True,Soy
64017,True,Soy
64018,True,Soy
64019,True,Soy
64020,True,Soy
64021,True,Soy
64022,True,Soy
64023,True,Sorghum
64024,True,Sorghum
64025,True,Sorghum
64026,True,Sorghum
64027,True,Sorghum
64028,True,Sorghum
64029,True,Sorghum
64030,True,Sorghum
64031,True,Sorghum
64032,True,Sorghum
64033,True,Soy
64034,True,Soy
64035,True,Soy
64036,True,Soy
64037,True,Soy
64038,False,Corn
64039,False,Corn
64040,False,Corn
64041,False,Corn
64042,False,Corn
64043,True,Corn_Ensilage
64044,True,Corn_Ensilage
64045,True,Corn_Ensilage
64046,True,Corn_Ensilage
64047,True,Corn_Ensilage
64048,True,Corn_Ensilage
64049,True,Corn_Ensilage
64050,True,Corn_Ensilage
64051,True,Corn_Ensilage
64052,True,Corn_Ensilage
64053,True,Sunflower
64054,True,Sunflower
64055,True,Sunflower
64056,True,Sunflower
64057,True,Sunflower
64058,True,Sunflower
64059,True,Sunflower
64060,True,Sunflower
64061,True,Sunflower
64062,True,Sunflower
64063,True,Soy
64064,True,Soy
64065,True,Soy
64066,True,Soy
64067,True,Soy
64068,True,Soy
64069,True,Soy
64070,True,Soy
64071,True,Soy
64072,True,Soy
64073,True,Sunflower
64074,True,Sunflower
64075,True,Sunflower
64076,True,Sunflower
64077,True,Sunflower
64078,True,Sunflower
64079,True,Sunflower
64080,True,Sunflower
64081,True,Sunflower
64082,True,Sunflower
64083,True,Sorghum
64084,True,Sorghum
64085,True,Sorghum
64086,True,Sorghum
64087,True,Sorghum
64088,True,Sorghum
64089,True,Sorghum
64090,True,Sorghum
64091,True,Sorghum
64092,True,Sorghum
64093,True,Sorghum
64094,True,Sorghum
64095,True,Sorghum
64096,True,Sorghum
64097,True,Sorghum
64098,True,Sorghum
64099,True,Sorghum
64100,True,Sorghum
64101,True,Sorghum
64102,True,Sorghum
64103,True,Sunflower
64104,True,Sunflower
64105,True,Sunflower
64106,True,Sunflower
64107,True,Sunflower
64108,True,Sunflower
64109,True,Sunflower
64110,True,Sunflower
64111,True,Sunflower
64112,True,Sunflower
64113,True,Sorghum
64114,True,Sorghum
64115,True,Sorghum
64116,True,Sorghum
64117,True,Sorghum
64118,True,Sorghum
64119,True,Sorghum
64120,True,Sorghum
64121,True,Sorghum
64122,True,Sorghum
64123,True,Sorghum
64124,True,Sorghum
64125,True,Sorghum
64126,True,Sorghum
64127,True,Sorghum
64128,True,Sorghum
64129,True,Sorghum
64130,True,Sorghum
64131,True,Sorghum
64132,True,Sorghum
64133,True,Sunflower
64134,True,Sunflower
64135,True,Sunflower
64136,True,Sunflower
64137,True,Sunflower
64138,True,Sunflower
64139,True,Sunflower
64140,True,Sunflower
64141,True,Sunflower
64142,True,Sunflower
64143,True,Corn_Ensilage
64144,True,Corn_Ensilage
64145,True,Corn_Ensilage
64146,True,Corn_Ensilage
64147,True,Corn_Ensilage
64148,True,Corn_Ensilage
64149,True,Corn_Ensilage
64150,True,Corn_Ensilage
64151,True,Corn_Ensilage
64152,True,Corn_Ensilage
64153,True,Sunflower
64154,True,Sunflower
64155,True,Sunflower
64156,True,Sunflower
64157,True,Sunflower
64158,True,Sunflower
64159,True,Sunflower
64160,True,Sunflower
64161,True,Sunflower
64162,True,Sunflower
64163,True,Sorghum
64164,True,Sorghum
64165,True,Sorghum
64166,True,Sorghum
64167,True,Sorghum
64168,True,Sorghum
64169,True,Sorghum
64170,True,Sorghum
64171,True,Sorghum
64172,True,Sorghum
64173,True,Sorghum
64174,True,Sorghum
64175,True,Sorghum
64176,True,Sorghum
64177,True,Sorghum
64178,True,Sorghum
64179,True,Sorghum
64180,True,Sorghum
64181,True,Sorghum
64182,True,Sorghum
64183,True,Soy
64184,True,Soy
64185,True,Soy
64186,True,Soy
64187,True,Soy
64188,True,Soy
64189,True,Soy
64190,True,Soy
64191,True,Soy
64192,True,Soy
64193,True,Sunflower
64194,True,Sunflower
64195,True,Sunflower
64196,True,Sunflower
64197,True,Sunflower
64198,True,Sunflower
64199,True,Sunflower
64200,True,Sunflower
64201,True,Sunflower
64202,True,Sunflower
64203,True,Soy
64204,True,Soy
64205,True,Soy
64206,True,Soy
64207,True,Soy
64208,True,Soy
64209,True,Soy
64210,True,Soy
64211,True,Soy
64212,True,Soy
64213,True,Sunflower
64214,True,Sunflower
64215,True,Sunflower
64216,True,Sunflower
64217,True,Sunflower
64218,True,Sunflower
64219,True,Sunflower
64220,True,Sunflower
64221,True,Sunflower
64222,True,Sunflower
64223,True,Sunflower
64224,True,Sunflower
64225,True,Sunflower
64226,True,Sunflower
64227,True,Sunflower
64228,False,Corn_Ensilage
64229,False,Corn_Ensilage
64230,False,Corn_Ensilage
64231,False,Corn_Ensilage
64232,False,Corn_Ensilage
64233,True,Corn
64234,True,Corn
64235,True,Corn
64236,True,Corn
64237,True,Corn
64238,True,Corn
64239,True,Corn
64240,True,Corn
64241,True,Corn
64242,True,Corn
64243,True,Corn
64244,True,Corn
64245,True,Corn
64246,True,Corn
64247,True,Corn
64248,True,Corn
64249,True,Corn
64250,True,Corn
64251,True,Corn
64252,True,Corn
64253,True,Sunflower
64254,True,Sunflower
64255,True,Sunflower
64256,True,Sunflower
64257,True,Sunflower
64258,True,Sunflower
64259,True,Sunflower
64260,True,Sunflower
64261,True,Sunflower
64262,True,Sunflower
64263,True,Soy
64264,True,Soy
64265,True,Soy
64266,True,Soy
64267,True,Soy
64268,True,Soy
64269,True,Soy
64270,True,Soy
64271,True,Soy
64272,True,Soy
64273,True,Corn
64274,True,Corn
64275,True,Corn
64276,True,Corn
64277,True,Corn
64278,True,Corn
64279,True,Corn
64280,True,Corn
64281,True,Corn
64282,True,Corn
64283,True,Corn
64284,True,Corn
64285,True,Corn
64286,True,Corn
64287,True,Corn
64288,True,Corn
64289,True,Corn
64290,True,Corn
64291,True,Corn
64292,True,Corn
64293,True,Sunflower
64294,True,Sunflower
64295,True,Sunflower
64296,True,Sunflower
64297,True,Sunflower
64298,True,Sunflower
64299,True,Sunflower
64300,True,Sunflower
64301,True,Sunflower
64302,True,Sunflower
64303,True,Soy
64304,True,Soy
64305,True,Soy
64306,True,Soy
64307,True,Soy
64308,True,Soy
64309,True,Soy
64310,True,Soy
64311,True,Soy
64312,True,Soy
64313,True,Soy
64314,True,Soy
64315,True,Soy
64316,True,Soy
64317,True,Soy
64318,True,Soy
64319,True,Soy
64320,True,Soy
64321,True,Soy
64322,True,Soy
64323,True,Sunflower
64324,True,Sunflower
64325,True,Sunflower
64326,True,Sunflower
64327,True,Sunflower
64328,True,Sunflower
64329,True,Sunflower
64330,True,Sunflower
64331,True,Sunflower
64332,True,Sunflower
64333,True,Sorghum
64334,True,Sorghum
64335,True,Sorghum
64336,True,Sorghum
64337,True,Sorghum
64338,True,Sorghum
64339,True,Sorghum
64340,True,Sorghum
64341,True,Sorghum
64342,True,Sorghum
64343,True,Soy
64344,True,Soy
64345,True,Soy
64346,True,Soy
64347,True,Soy
64348,True,Soy
64349,True,Soy
64350,True,Soy
64351,True,Soy
64352,True,Soy
64353,True,Sorghum
64354,True,Sorghum
64355,True,Sorghum
64356,True,Sorghum
64357,True,Sorghum
64358,True,Sorghum
64359,True,Sorghum
64360,True,Sorghum
64361,True,Sorghum
64362,True,Sorghum
64363,True,Sunflower
64364,True,Sunflower
64365,True,Sunflower
64366,True,Sunflower
64367,True,Sunflower
64368,True,Sunflower
64369,True,Sunflower
64370,True,Sunflower
64371,True,Sunflower
64372,True,Sunflower
64373,True,Corn
64374,True,Corn
64375,True,Corn
64376,True,Corn
64377,True,Corn
64378,True,Corn
64379,True,Corn
64380,True,Corn
64381,True,Corn
64382,True,Corn
64383,True,Corn
64384,True,Corn
64385,True,Corn
64386,True,Corn
64387,True,Corn
64388,True,Corn
64389,True,Corn
64390,True,Corn
64391,True,Corn
64392,True,Corn
64393,True,Soy
64394,True,Soy
64395,True,Soy
64396,True,Soy
64397,True,Soy
64398,True,Soy
64399,True,Soy
64400,True,Soy
64401,True,Soy
64402,True,Soy
64403,True,Sunflower
64404,True,Sunflower
64405,True,Sunflower
64406,True,Sunflower
64407,True,Sunflower
64408,True,Sunflower
64409,True,Sunflower
64410,True,Sunflower
64411,True,Sunflower
64412,True,Sunflower
64413,False,Corn_Ensilage
64414,False,Corn_Ensilage
64415,False,Corn_Ensilage
64416,False,Corn_Ensilage
64417,False,Corn_Ensilage
64418,False,Corn_Ensilage
64419,False,Corn_Ensilage
64420,False,Corn_Ensilage
64421,False,Corn_Ensilage
64422,False,Corn_Ensilage
64423,True,Soy
64424,True,Soy
64425,True,Soy
64426,True,Soy
64427,True,Soy
64428,True,Soy
64429,True,Soy
64430,True,Soy
64431,True,Soy
64432,True,Soy
64433,True,Sunflower
64434,True,Sunflower
64435,True,Sunflower
64436,True,Sunflower
64437,True,Sunflower
64438,True,Sunflower
64439,True,Sunflower
64440,True,Sunflower
64441,True,Sunflower
64442,True,Sunflower
64443,True,Sorghum
64444,True,Sorghum
64445,True,Sorghum
64446,True,Sorghum
64447,True,Sorghum
64448,True,Sorghum
64449,True,Sorghum
64450,True,Sorghum
64451,True,Sorghum
64452,True,Sorghum
64453,True,Corn
64454,True,Corn
64455,True,Corn
64456,True,Corn
64457,True,Corn
64458,True,Corn
64459,True,Corn
64460,True,Corn
64461,True,Corn
64462,True,Corn
64463,True,Sunflower
64464,True,Sunflower
64465,True,Sunflower
64466,True,Sunflower
64467,True,Sunflower
64468,True,Sunflower
64469,True,Sunflower
64470,True,Sunflower
64471,True,Sunflower
64472,True,Sunflower
64473,True,Sunflower
64474,True,Sunflower
64475,True,Sunflower
64476,True,Sunflower
64477,True,Sunflower
64478,True,Sunflower
64479,True,Sunflower
64480,True,Sunflower
64481,True,Sunflower
64482,True,Sunflower
64483,True,Soy
64484,True,Soy
64485,True,Soy
64486,True,Soy
64487,True,Soy
64488,True,Soy
64489,True,Soy
64490,True,Soy
64491,True,Soy
64492,True,Soy
64493,True,Corn
64494,True,Corn
64495,True,Corn
64496,True,Corn
64497,True,Corn
64498,True,Corn
64499,True,Corn
64500,True,Corn
64501,True,Corn
64502,True,Corn
64503,True,Soy
64504,True,Soy
64505,True,Soy
64506,True,Soy
64507,True,Soy
64508,True,Soy
64509,True,Soy
64510,True,Soy
64511,True,Soy
64512,True,Soy
64513,True,Soy
64514,True,Soy
64515,True,Soy
64516,True,Soy
64517,True,Soy
64518,True,Soy
64519,True,Soy
64520,True,Soy
64521,True,Soy
64522,True,Soy
64523,True,Corn
64524,True,Corn
64525,True,Corn
64526,True,Corn
64527,True,Corn
64528,True,Corn
64529,True,Corn
64530,True,Corn
64531,True,Corn
64532,True,Corn
64533,True,Sunflower
64534,True,Sunflower
64535,True,Sunflower
64536,True,Sunflower
64537,True,Sunflower
64538,True,Sunflower
64539,True,Sunflower
64540,True,Sunflower
64541,True,Sunflower
64542,True,Sunflower
64543,True,Sunflower
64544,True,Sunflower
64545,True,Sunflower
64546,True,Sunflower
64547,True,Sunflower
64548,True,Sunflower
64549,True,Sunflower
64550,True,Sunflower
64551,True,Sunflower
64552,True,Sunflower
64553,True,Sunflower
64554,True,Sunflower
64555,True,Sunflower
64556,True,Sunflower
64557,True,Sunflower
64558,True,Sunflower
64559,True,Sunflower
64560,True,Sunflower
64561,True,Sunflower
64562,True,Sunflower
64563,False,Corn_Ensilage
64564,False,Corn_Ensilage
64565,False,Corn_Ensilage
64566,False,Corn_Ensilage
64567,False,Corn_Ensilage
64568,False,Corn_Ensilage
64569,False,Corn_Ensilage
64570,False,Corn_Ensilage
64571,False,Corn_Ensilage
64572,False,Corn_Ensilage
64573,True,Soy
64574,True,Soy
64575,True,Soy
64576,True,Soy
64577,True,Soy
64578,True,Soy
64579,True,Soy
64580,True,Soy
64581,True,Soy
64582,True,Soy
64583,True,Corn
64584,True,Corn
64585,True,Corn
64586,True,Corn
64587,True,Corn
64588,True,Corn
64589,True,Corn
64590,True,Corn
64591,True,Corn
64592,True,Corn
64593,True,Soy
64594,True,Soy
64595,True,Soy
64596,True,Soy
64597,True,Soy
64598,True,Soy
64599,True,Soy
64600,True,Soy
64601,True,Soy
64602,True,Soy
64603,True,Soy
64604,True,Soy
64605,True,Soy
64606,True,Soy
64607,True,Soy
64608,True,Soy
64609,True,Soy
64610,True,Soy
64611,True,Soy
64612,True,Soy
64613,True,Corn
64614,True,Corn
64615,True,Corn
64616,True,Corn
64617,True,Corn
64618,True,Corn
64619,True,Corn
64620,True,Corn
64621,True,Corn
64622,True,Corn
64623,True,Sunflower
64624,True,Sunflower
64625,True,Sunflower
64626,True,Sunflower
64627,True,Sunflower
64628,True,Sunflower
64629,True,Sunflower
64630,True,Sunflower
64631,True,Sunflower
64632,True,Sunflower
64633,True,Sorghum
64634,True,Sorghum
64635,True,Sorghum
64636,True,Sorghum
64637,True,Sorghum
64638,True,Sorghum
64639,True,Sorghum
64640,True,Sorghum
64641,True,Sorghum
64642,True,Sorghum
64643,True,Corn
64644,True,Corn
64645,True,Corn
64646,True,Corn
64647,True,Corn
64648,True,Corn
64649,True,Corn
64650,True,Corn
64651,True,Corn
64652,True,Corn
64653,True,Corn
64654,True,Corn
64655,True,Corn
64656,True,Corn
64657,True,Corn
64658,True,Corn
64659,True,Corn
64660,True,Corn
64661,True,Corn
64662,True,Corn
64663,True,Sunflower
64664,True,Sunflower
64665,True,Sunflower
64666,True,Sunflower
64667,True,Sunflower
64668,True,Sunflower
64669,True,Sunflower
64670,True,Sunflower
64671,True,Sunflower
64672,True,Sunflower
64673,True,Corn_Ensilage
64674,True,Corn_Ensilage
64675,True,Corn_Ensilage
64676,True,Corn_Ensilage
64677,True,Corn_Ensilage
64678,True,Corn_Ensilage
64679,True,Corn_Ensilage
64680,True,Corn_Ensilage
