pixid,noisy,label
23344,False,Corn
23345,False,Corn
23346,False,Corn
23347,False,Corn
23348,False,Corn
23349,False,Corn
23350,False,Corn
23351,False,Corn
23352,False,Corn
23353,False,Corn
23354,False,Corn
23355,False,Corn
23356,False,Corn
23357,False,Corn
23358,False,Corn
23359,False,Corn
23360,False,Corn
23361,False,Corn
23362,False,Corn
23363,False,Corn
23364,False,Corn
23365,False,Corn
23366,False,Corn
23367,False,Corn
23368,False,Corn
23369,False,Corn
23370,False,Corn
23371,False,Corn
23372,False,Corn
23373,False,Corn
23374,False,Corn
23375,False,Corn
23376,False,Corn
23377,False,Corn
23378,False,Corn
23379,False,Corn
23380,False,Corn
23381,False,Corn
23382,False,Corn
23383,False,Corn
23384,False,Corn
23385,False,Corn
23386,False,Corn
23387,False,Corn
23388,False,Corn
23389,False,Corn
23390,False,Corn
23391,False,Corn
23392,False,Corn
23393,False,Corn
23394,False,Corn
23395,False,Corn
23396,False,Corn
23397,False,Corn
23398,False,Corn
23399,False,Corn
23400,False,Corn
23401,False,Corn
23402,False,Corn
23403,False,Corn
23404,False,Corn
23405,False,Corn
23406,False,Corn
23407,False,Corn
23408,False,Corn
23409,False,Corn
23410,False,Corn
23411,False,Corn
23412,False,Corn
23413,False,Corn
23414,False,Corn
23415,False,Corn
23416,False,Corn
23417,False,Corn
23418,False,Corn
23419,False,Corn
23420,False,Corn
23421,False,Corn
23422,False,Corn
23423,False,Corn
23424,False,Corn
23425,False,Corn
23426,False,Corn
23427,False,Corn
23428,False,Corn
23429,False,Corn
23430,False,Corn
23431,False,Corn
23432,False,Corn
23433,False,Corn
23434,False,Corn
23435,False,Corn
23436,False,Corn
23437,False,Corn
23438,False,Corn
23439,False,Corn
23440,False,Corn
23441,False,Corn
23442,False,Corn
23443,False,Corn
23444,False,Corn
23445,False,Corn
23446,False,Corn
23447,False,Corn
23448,False,Corn
23449,False,Corn
23450,False,Corn
23451,False,Corn
23452,False,Corn
23453,False,Corn
23454,False,Corn
23455,False,Corn
23456,False,Corn
23457,False,Corn
23458,False,Corn
23459,False,Corn
23460,False,Corn
23461,False,Corn
23462,False,Corn
23463,False,Corn
23464,False,Corn
23465,False,Corn
23466,False,Corn
23467,False,Corn
23468,False,Corn
23469,False,Corn
23470,False,Corn
