pixid,noisy,label
36730,True,Corn_Ensilage
36731,True,Corn_Ensilage
36732,True,Corn_Ensilage
36733,True,Corn_Ensilage
36734,True,Corn_Ensilage
36735,True,Corn_Ensilage
36736,True,Corn_Ensilage
36737,True,Corn_Ensilage
36738,True,Corn_Ensilage
36739,True,Corn_Ensilage
36740,False,Corn
36741,False,Corn
36742,False,Corn
36743,False,Corn
36744,False,Corn
36745,False,Corn
36746,False,Corn
36747,False,Corn
36748,False,Corn
36749,False,Corn
36750,True,Sorghum
36751,True,Sorghum
36752,True,Sorghum
36753,True,Sorghum
36754,True,Sorghum
36755,True,Sorghum
36756,True,Sorghum
36757,True,Sorghum
36758,True,Sorghum
36759,True,Sorghum
36760,False,Corn
36761,False,Corn
36762,False,Corn
36763,False,Corn
36764,False,Corn
36765,False,Corn
36766,False,Corn
36767,False,Corn
36768,False,Corn
36769,False,Corn
36770,True,Soy
36771,True,Soy
36772,True,Soy
36773,True,Soy
36774,True,Soy
36775,True,Soy
36776,True,Soy
36777,True,Soy
36778,True,Soy
36779,True,Soy
36780,True,Sunflower
36781,True,Sunflower
36782,True,Sunflower
36783,True,Sunflower
36784,True,Sunflower
36785,True,Sunflower
36786,True,Sunflower
36787,True,Sunflower
36788,True,Sunflower
36789,True,Sunflower
36790,True,Corn_Ensilage
36791,True,Corn_Ensilage
36792,True,Corn_Ensilage
36793,True,Corn_Ensilage
36794,True,Corn_Ensilage
36795,True,Corn_Ensilage
36796,True,Corn_Ensilage
36797,True,Corn_Ensilage
36798,True,Corn_Ensilage
36799,True,Corn_Ensilage
36800,True,Sorghum
36801,True,Sorghum
36802,True,Sorghum
36803,True,Sorghum
36804,True,Sorghum
36805,True,Sorghum
36806,True,Sorghum
36807,True,Sorghum
36808,True,Sorghum
36809,True,Sorghum
36810,True,Sunflower
36811,True,Sunflower
36812,True,Sunflower
36813,True,Sunflower
36814,True,Sunflower
36815,True,Sunflower
36816,True,Sunflower
36817,True,Sunflower
36818,True,Sunflower
36819,True,Sunflower
36820,True,Sunflower
36821,True,Sunflower
36822,True,Sunflower
36823,True,Sunflower
36824,True,Sunflower
36825,True,Sunflower
36826,True,Sunflower
36827,True,Sunflower
36828,True,Sunflower
36829,True,Sunflower
36830,True,Sorghum
36831,True,Sorghum
36832,True,Sorghum
36833,True,Sorghum
36834,True,Sorghum
36835,True,Sorghum
36836,True,Sorghum
36837,True,Sorghum
36838,True,Sorghum
36839,True,Sorghum
36840,False,Corn
36841,False,Corn
36842,False,Corn
36843,False,Corn
36844,False,Corn
36845,False,Corn
36846,False,Corn
36847,False,Corn
36848,False,Corn
36849,False,Corn
36850,True,Corn_Ensilage
36851,True,Corn_Ensilage
36852,True,Corn_Ensilage
36853,True,Corn_Ensilage
36854,True,Corn_Ensilage
36855,True,Corn_Ensilage
36856,True,Corn_Ensilage
36857,True,Corn_Ensilage
36858,True,Corn_Ensilage
36859,True,Corn_Ensilage
36860,True,Sunflower
36861,True,Sunflower
36862,True,Sunflower
36863,True,Sunflower
36864,True,Sunflower
36865,True,Sunflower
36866,True,Sunflower
36867,True,Sunflower
36868,True,Sunflower
36869,True,Sunflower
36870,False,Corn
36871,False,Corn
36872,False,Corn
36873,False,Corn
36874,False,Corn
36875,False,Corn
36876,False,Corn
36877,False,Corn
36878,False,Corn
36879,False,Corn
36880,True,Sorghum
36881,True,Sorghum
36882,True,Sorghum
36883,True,Sorghum
36884,True,Sorghum
36885,True,Sorghum
36886,True,Sorghum
36887,True,Sorghum
36888,True,Sorghum
36889,True,Sorghum
36890,False,Corn
36891,False,Corn
36892,False,Corn
36893,False,Corn
36894,False,Corn
36895,False,Corn
36896,False,Corn
36897,False,Corn
36898,False,Corn
36899,False,Corn
36900,True,Corn_Ensilage
36901,True,Corn_Ensilage
36902,True,Corn_Ensilage
36903,True,Corn_Ensilage
36904,True,Corn_Ensilage
36905,True,Corn_Ensilage
36906,True,Corn_Ensilage
36907,True,Corn_Ensilage
36908,True,Corn_Ensilage
36909,True,Corn_Ensilage
36910,True,Corn_Ensilage
36911,True,Corn_Ensilage
36912,True,Corn_Ensilage
36913,True,Corn_Ensilage
36914,True,Corn_Ensilage
36915,True,Corn_Ensilage
36916,True,Corn_Ensilage
36917,True,Corn_Ensilage
36918,True,Corn_Ensilage
36919,True,Corn_Ensilage
36920,True,Sorghum
36921,True,Sorghum
36922,True,Sorghum
36923,True,Sorghum
36924,True,Sorghum
36925,True,Sorghum
36926,True,Sorghum
36927,True,Sorghum
36928,True,Sorghum
36929,True,Sorghum
36930,True,Sorghum
36931,True,Sorghum
36932,True,Sorghum
36933,True,Sorghum
36934,True,Sorghum
36935,True,Sorghum
36936,True,Sorghum
36937,True,Sorghum
36938,True,Sorghum
36939,True,Sorghum
36940,True,Sunflower
36941,True,Sunflower
36942,True,Sunflower
36943,True,Sunflower
36944,True,Sunflower
36945,True,Sunflower
36946,True,Sunflower
36947,True,Sunflower
36948,True,Sunflower
36949,True,Sunflower
36950,True,Sorghum
36951,True,Sorghum
36952,True,Sorghum
36953,True,Sorghum
36954,True,Sorghum
36955,True,Sorghum
36956,True,Sorghum
36957,True,Sorghum
36958,True,Sorghum
36959,True,Sorghum
36960,True,Corn_Ensilage
36961,True,Corn_Ensilage
36962,True,Corn_Ensilage
36963,True,Corn_Ensilage
36964,True,Corn_Ensilage
36965,True,Corn_Ensilage
36966,True,Corn_Ensilage
36967,True,Corn_Ensilage
36968,True,Corn_Ensilage
36969,True,Corn_Ensilage
36970,True,Sunflower
36971,True,Sunflower
36972,True,Sunflower
36973,True,Sunflower
36974,True,Sunflower
36975,True,Sunflower
36976,True,Sunflower
36977,True,Sunflower
36978,True,Sunflower
36979,True,Sunflower
36980,True,Sorghum
36981,True,Sorghum
36982,True,Sorghum
36983,True,Sorghum
36984,True,Sorghum
36985,True,Sorghum
36986,True,Sorghum
36987,True,Sorghum
36988,True,Sorghum
36989,True,Sorghum
36990,True,Corn_Ensilage
36991,True,Corn_Ensilage
