pixid,noisy,label
38188,False,Corn
38189,False,Corn
38190,False,Corn
38191,False,Corn
38192,False,Corn
38193,False,Corn
38194,False,Corn
38195,False,Corn
38196,False,Corn
38197,False,Corn
38198,False,Corn
38199,False,Corn
38200,False,Corn
38201,False,Corn
38202,False,Corn
38203,False,Corn
38204,False,Corn
38205,False,Corn
38206,False,Corn
38207,False,Corn
38208,True,Corn_Ensilage
38209,True,Corn_Ensilage
38210,True,Corn_Ensilage
38211,True,Corn_Ensilage
38212,True,Corn_Ensilage
38213,True,Corn_Ensilage
38214,True,Corn_Ensilage
38215,True,Corn_Ensilage
38216,True,Corn_Ensilage
38217,True,Corn_Ensilage
38218,True,Corn_Ensilage
38219,True,Corn_Ensilage
38220,True,Corn_Ensilage
38221,True,Corn_Ensilage
38222,True,Corn_Ensilage
38223,True,Corn_Ensilage
38224,True,Corn_Ensilage
38225,True,Corn_Ensilage
38226,True,Corn_Ensilage
38227,True,Corn_Ensilage
38228,True,Corn_Ensilage
38229,True,Corn_Ensilage
38230,True,Corn_Ensilage
38231,True,Corn_Ensilage
38232,True,Corn_Ensilage
38233,True,Corn_Ensilage
38234,True,Corn_Ensilage
38235,True,Corn_Ensilage
38236,True,Corn_Ensilage
38237,True,Corn_Ensilage
38238,False,Corn
38239,False,Corn
38240,False,Corn
38241,False,Corn
38242,False,Corn
38243,False,Corn
38244,False,Corn
38245,False,Corn
38246,False,Corn
38247,False,Corn
38248,True,Sorghum
38249,True,Sorghum
38250,True,Sorghum
38251,True,Sorghum
38252,True,Sorghum
38253,True,Sorghum
38254,True,Sorghum
38255,True,Sorghum
38256,True,Sorghum
38257,True,Sorghum
38258,False,Corn
38259,False,Corn
38260,False,Corn
38261,False,Corn
38262,False,Corn
38263,False,Corn
38264,False,Corn
38265,False,Corn
38266,False,Corn
38267,False,Corn
38268,True,Sorghum
38269,True,Sorghum
38270,True,Sorghum
38271,True,Sorghum
38272,True,Sorghum
38273,True,Sorghum
38274,True,Sorghum
38275,True,Sorghum
38276,True,Sorghum
38277,True,Sorghum
38278,False,Corn
38279,False,Corn
38280,False,Corn
38281,False,Corn
38282,False,Corn
38283,False,Corn
38284,False,Corn
38285,False,Corn
38286,False,Corn
38287,False,Corn
38288,False,Corn
38289,False,Corn
38290,False,Corn
38291,False,Corn
38292,False,Corn
38293,False,Corn
38294,False,Corn
38295,False,Corn
38296,False,Corn
38297,False,Corn
38298,True,Corn_Ensilage
38299,True,Corn_Ensilage
38300,True,Corn_Ensilage
38301,True,Corn_Ensilage
38302,True,Corn_Ensilage
38303,True,Corn_Ensilage
38304,True,Corn_Ensilage
38305,True,Corn_Ensilage
38306,True,Corn_Ensilage
38307,True,Corn_Ensilage
38308,True,Sunflower
38309,True,Sunflower
38310,True,Sunflower
38311,True,Sunflower
38312,True,Sunflower
38313,True,Sunflower
38314,True,Sunflower
38315,True,Sunflower
38316,True,Sunflower
38317,True,Sunflower
38318,False,Corn
38319,False,Corn
38320,False,Corn
38321,False,Corn
38322,False,Corn
38323,False,Corn
38324,False,Corn
38325,False,Corn
38326,False,Corn
38327,False,Corn
38328,False,Corn
38329,False,Corn
38330,False,Corn
38331,False,Corn
38332,False,Corn
38333,False,Corn
38334,False,Corn
38335,False,Corn
38336,False,Corn
38337,False,Corn
38338,True,Soy
38339,True,Soy
38340,True,Soy
38341,True,Soy
38342,True,Soy
38343,True,Soy
38344,True,Soy
38345,True,Soy
38346,True,Soy
38347,True,Soy
38348,False,Corn
38349,False,Corn
38350,False,Corn
38351,False,Corn
38352,False,Corn
38353,False,Corn
38354,False,Corn
38355,False,Corn
38356,False,Corn
38357,False,Corn
38358,True,Corn_Ensilage
38359,True,Corn_Ensilage
38360,True,Corn_Ensilage
38361,True,Corn_Ensilage
38362,True,Corn_Ensilage
38363,True,Corn_Ensilage
38364,True,Corn_Ensilage
38365,True,Corn_Ensilage
38366,True,Corn_Ensilage
38367,True,Corn_Ensilage
38368,False,Corn
38369,False,Corn
38370,False,Corn
38371,False,Corn
38372,False,Corn
38373,False,Corn
38374,False,Corn
38375,False,Corn
38376,False,Corn
38377,False,Corn
38378,False,Corn
38379,False,Corn
38380,False,Corn
38381,False,Corn
38382,False,Corn
38383,False,Corn
38384,False,Corn
38385,False,Corn
38386,False,Corn
38387,False,Corn
38388,True,Sorghum
38389,True,Sorghum
38390,True,Sorghum
38391,True,Sorghum
38392,True,Sorghum
38393,True,Sorghum
38394,True,Sorghum
38395,True,Sorghum
38396,True,Sorghum
38397,True,Sorghum
38398,True,Corn_Ensilage
38399,True,Corn_Ensilage
38400,True,Corn_Ensilage
38401,True,Corn_Ensilage
38402,True,Corn_Ensilage
38403,True,Corn_Ensilage
38404,True,Corn_Ensilage
38405,True,Corn_Ensilage
38406,True,Corn_Ensilage
38407,True,Corn_Ensilage
38408,True,Sunflower
38409,True,Sunflower
38410,True,Sunflower
38411,True,Sunflower
38412,True,Sunflower
38413,True,Sunflower
38414,True,Sunflower
38415,True,Sunflower
38416,True,Sunflower
38417,True,Sunflower
38418,False,Corn
38419,False,Corn
38420,False,Corn
38421,False,Corn
38422,False,Corn
38423,False,Corn
38424,False,Corn
38425,False,Corn
38426,False,Corn
38427,False,Corn
38428,True,Soy
38429,True,Soy
38430,True,Soy
38431,True,Soy
38432,True,Soy
38433,True,Soy
38434,True,Soy
38435,True,Soy
38436,True,Soy
38437,True,Soy
38438,False,Corn
38439,False,Corn
38440,False,Corn
38441,False,Corn
38442,False,Corn
38443,False,Corn
38444,False,Corn
38445,False,Corn
38446,False,Corn
38447,False,Corn
38448,False,Corn
38449,False,Corn
38450,False,Corn
38451,False,Corn
38452,False,Corn
38453,False,Corn
38454,False,Corn
38455,False,Corn
38456,False,Corn
38457,False,Corn
38458,True,Sunflower
38459,True,Sunflower
38460,True,Sunflower
38461,True,Sunflower
38462,True,Sunflower
38463,True,Sunflower
38464,True,Sunflower
38465,True,Sunflower
38466,True,Sunflower
38467,True,Sunflower
38468,True,Corn_Ensilage
38469,True,Corn_Ensilage
38470,True,Corn_Ensilage
38471,True,Corn_Ensilage
38472,True,Corn_Ensilage
38473,True,Corn_Ensilage
38474,True,Corn_Ensilage
38475,True,Corn_Ensilage
38476,True,Corn_Ensilage
38477,True,Corn_Ensilage
38478,True,Soy
38479,True,Soy
38480,True,Soy
38481,True,Soy
38482,True,Soy
38483,True,Soy
38484,True,Soy
38485,True,Soy
38486,True,Soy
38487,True,Soy
38488,True,Sunflower
38489,True,Sunflower
38490,True,Sunflower
38491,True,Sunflower
38492,True,Sunflower
38493,True,Sunflower
38494,True,Sunflower
38495,True,Sunflower
38496,True,Sunflower
38497,True,Sunflower
38498,False,Corn
38499,False,Corn
38500,False,Corn
38501,False,Corn
38502,False,Corn
38503,False,Corn
38504,False,Corn
38505,False,Corn
38506,False,Corn
38507,False,Corn
38508,True,Sunflower
38509,True,Sunflower
38510,True,Sunflower
38511,True,Sunflower
38512,True,Sunflower
38513,True,Sunflower
38514,True,Sunflower
38515,True,Sunflower
38516,True,Sunflower
38517,True,Sunflower
38518,False,Corn
38519,False,Corn
38520,False,Corn
38521,False,Corn
38522,False,Corn
38523,False,Corn
38524,False,Corn
38525,False,Corn
38526,False,Corn
38527,False,Corn
38528,True,Corn_Ensilage
38529,True,Corn_Ensilage
38530,True,Corn_Ensilage
38531,True,Corn_Ensilage
38532,True,Corn_Ensilage
38533,True,Corn_Ensilage
38534,True,Corn_Ensilage
