pixid,noisy,label
87010,True,Sunflower
87011,True,Sunflower
87012,True,Sunflower
87013,True,Sunflower
87014,True,Sunflower
87015,True,Sunflower
87016,True,Sunflower
87017,True,Sunflower
87018,True,Sunflower
87019,True,Sunflower
87020,False,Corn
87021,False,Corn
87022,False,Corn
87023,False,Corn
87024,False,Corn
87025,False,Corn
87026,False,Corn
87027,False,Corn
87028,False,Corn
87029,False,Corn
87030,True,Evergreen
87031,True,Evergreen
87032,True,Evergreen
87033,True,Evergreen
87034,True,Evergreen
87035,True,Evergreen
87036,True,Evergreen
87037,True,Evergreen
87038,True,Evergreen
87039,True,Evergreen
87040,True,Evergreen
87041,True,Evergreen
87042,True,Evergreen
87043,True,Evergreen
87044,True,Evergreen
87045,True,Evergreen
87046,True,Evergreen
87047,True,Evergreen
87048,True,Evergreen
87049,True,Evergreen
87050,False,Corn
87051,False,Corn
87052,False,Corn
87053,False,Corn
87054,False,Corn
87055,False,Corn
87056,False,Corn
87057,False,Corn
87058,False,Corn
87059,False,Corn
87060,True,Evergreen
87061,True,Evergreen
87062,True,Evergreen
87063,True,Evergreen
87064,True,Evergreen
87065,True,Evergreen
87066,True,Evergreen
87067,True,Evergreen
87068,True,Evergreen
87069,True,Evergreen
87070,True,Sunflower
87071,True,Sunflower
87072,True,Sunflower
87073,True,Sunflower
87074,True,Sunflower
87075,True,Sunflower
87076,True,Sunflower
87077,True,Sunflower
87078,True,Sunflower
87079,True,Sunflower
87080,True,Sorghum
87081,True,Sorghum
87082,True,Sorghum
87083,True,Sorghum
87084,True,Sorghum
87085,True,Sorghum
87086,True,Sorghum
87087,True,Sorghum
87088,True,Sorghum
87089,True,Sorghum
87090,True,Corn_Ensilage
87091,True,Corn_Ensilage
87092,True,Corn_Ensilage
87093,True,Corn_Ensilage
87094,True,Corn_Ensilage
87095,True,Corn_Ensilage
87096,True,Corn_Ensilage
87097,True,Corn_Ensilage
87098,True,Corn_Ensilage
87099,True,Corn_Ensilage
87100,True,Barley
87101,True,Barley
87102,True,Barley
87103,True,Barley
87104,True,Barley
87105,True,Barley
87106,True,Barley
87107,True,Barley
87108,True,Barley
87109,True,Barley
87110,True,Sorghum
87111,True,Sorghum
87112,True,Sorghum
87113,True,Sorghum
87114,True,Sorghum
87115,True,Sorghum
87116,True,Sorghum
87117,True,Sorghum
87118,True,Sorghum
87119,True,Sorghum
87120,True,Sunflower
87121,True,Sunflower
87122,True,Sunflower
87123,True,Sunflower
87124,True,Sunflower
87125,True,Sunflower
87126,True,Sunflower
87127,True,Sunflower
87128,True,Sunflower
87129,True,Sunflower
87130,True,Rapeseed
87131,True,Rapeseed
87132,True,Rapeseed
87133,True,Rapeseed
87134,True,Rapeseed
87135,True,Rapeseed
87136,True,Rapeseed
87137,True,Rapeseed
87138,True,Rapeseed
87139,True,Rapeseed
87140,True,Evergreen
87141,True,Evergreen
87142,True,Evergreen
87143,True,Evergreen
87144,True,Evergreen
87145,True,Evergreen
87146,True,Evergreen
87147,True,Evergreen
87148,True,Evergreen
87149,True,Evergreen
87150,True,Barley
87151,True,Barley
87152,True,Barley
87153,True,Barley
87154,True,Barley
87155,True,Barley
87156,True,Barley
87157,True,Barley
87158,True,Barley
87159,True,Barley
87160,True,Evergreen
87161,True,Evergreen
87162,True,Evergreen
87163,True,Evergreen
87164,True,Evergreen
87165,True,Evergreen
87166,True,Evergreen
87167,True,Evergreen
87168,True,Evergreen
87169,True,Evergreen
87170,False,Corn
87171,False,Corn
87172,False,Corn
87173,False,Corn
87174,False,Corn
87175,False,Corn
87176,False,Corn
87177,False,Corn
87178,False,Corn
87179,False,Corn
87180,False,Corn
87181,False,Corn
87182,False,Corn
87183,False,Corn
87184,False,Corn
87185,False,Corn
87186,False,Corn
87187,False,Corn
87188,False,Corn
87189,False,Corn
87190,True,Evergreen
87191,True,Evergreen
87192,True,Evergreen
87193,True,Evergreen
87194,True,Evergreen
87195,True,Evergreen
87196,True,Evergreen
87197,True,Evergreen
87198,True,Evergreen
87199,True,Evergreen
87200,False,Corn
87201,False,Corn
87202,False,Corn
87203,False,Corn
87204,False,Corn
87205,False,Corn
87206,False,Corn
87207,False,Corn
87208,False,Corn
87209,False,Corn
87210,True,Soy
87211,True,Soy
87212,True,Soy
87213,True,Soy
87214,True,Soy
87215,True,Soy
87216,True,Soy
87217,True,Soy
87218,True,Soy
87219,True,Soy
87220,True,Barley
87221,True,Barley
87222,True,Barley
87223,True,Barley
87224,True,Barley
87225,True,Barley
87226,True,Barley
87227,True,Barley
87228,True,Barley
87229,True,Barley
87230,True,Corn_Ensilage
87231,True,Corn_Ensilage
87232,True,Corn_Ensilage
87233,True,Corn_Ensilage
87234,True,Corn_Ensilage
87235,True,Corn_Ensilage
87236,True,Corn_Ensilage
87237,True,Corn_Ensilage
87238,True,Corn_Ensilage
87239,True,Corn_Ensilage
87240,False,Corn
87241,False,Corn
87242,False,Corn
87243,False,Corn
87244,False,Corn
87245,False,Corn
87246,False,Corn
87247,False,Corn
87248,False,Corn
87249,False,Corn
87250,True,Sorghum
87251,True,Sorghum
87252,True,Sorghum
87253,True,Sorghum
87254,True,Sorghum
87255,True,Sorghum
87256,True,Sorghum
87257,True,Sorghum
87258,True,Sorghum
87259,True,Sorghum
87260,True,Rapeseed
87261,True,Rapeseed
87262,True,Rapeseed
87263,True,Rapeseed
87264,True,Rapeseed
87265,True,Rapeseed
87266,True,Rapeseed
87267,True,Rapeseed
87268,True,Rapeseed
87269,True,Rapeseed
87270,True,Barley
87271,True,Barley
87272,True,Barley
87273,True,Barley
87274,True,Barley
87275,True,Barley
87276,True,Barley
87277,True,Barley
87278,True,Barley
87279,True,Barley
87280,False,Corn
87281,False,Corn
87282,False,Corn
87283,False,Corn
87284,False,Corn
87285,False,Corn
87286,False,Corn
87287,False,Corn
87288,False,Corn
87289,False,Corn
87290,True,Barley
87291,True,Barley
87292,True,Barley
87293,True,Barley
87294,True,Barley
87295,True,Barley
87296,True,Barley
87297,True,Barley
87298,True,Barley
87299,True,Barley
87300,True,Barley
87301,True,Barley
87302,True,Barley
87303,True,Barley
87304,True,Barley
87305,True,Barley
87306,True,Barley
87307,True,Barley
87308,True,Barley
87309,True,Barley
87310,False,Corn
87311,False,Corn
87312,False,Corn
87313,False,Corn
87314,False,Corn
87315,False,Corn
87316,False,Corn
87317,False,Corn
87318,False,Corn
87319,False,Corn
87320,True,Evergreen
87321,True,Evergreen
87322,True,Evergreen
87323,True,Evergreen
87324,True,Evergreen
87325,True,Evergreen
87326,True,Evergreen
87327,True,Evergreen
87328,True,Evergreen
87329,True,Evergreen
87330,True,Sunflower
87331,True,Sunflower
87332,True,Sunflower
87333,True,Sunflower
87334,True,Sunflower
87335,True,Sunflower
87336,True,Sunflower
87337,True,Sunflower
87338,True,Sunflower
87339,True,Sunflower
87340,True,Sorghum
87341,True,Sorghum
87342,True,Sorghum
87343,True,Sorghum
87344,True,Sorghum
87345,True,Sorghum
87346,True,Sorghum
87347,True,Sorghum
87348,True,Sorghum
87349,True,Sorghum
87350,True,Rapeseed
87351,True,Rapeseed
87352,True,Rapeseed
87353,True,Rapeseed
87354,True,Rapeseed
87355,True,Rapeseed
87356,True,Rapeseed
87357,True,Rapeseed
87358,True,Rapeseed
87359,True,Rapeseed
87360,True,Sunflower
87361,True,Sunflower
87362,True,Sunflower
87363,True,Sunflower
87364,True,Sunflower
87365,True,Sunflower
87366,True,Sunflower
87367,True,Sunflower
87368,True,Sunflower
87369,True,Sunflower
87370,False,Corn
87371,False,Corn
87372,False,Corn
87373,False,Corn
87374,False,Corn
87375,False,Corn
87376,False,Corn
87377,False,Corn
87378,False,Corn
87379,False,Corn
87380,True,Barley
87381,True,Barley
87382,True,Barley
87383,True,Barley
87384,True,Barley
87385,True,Barley
87386,True,Barley
87387,True,Barley
87388,True,Barley
87389,True,Barley
87390,True,Soy
87391,True,Soy
87392,True,Soy
87393,True,Soy
87394,True,Soy
87395,True,Soy
87396,True,Soy
87397,True,Soy
87398,True,Soy
87399,True,Soy
87400,True,Barley
87401,True,Barley
87402,True,Barley
87403,True,Barley
87404,True,Barley
87405,True,Barley
87406,True,Barley
87407,True,Barley
87408,True,Barley
87409,True,Barley
87410,True,Evergreen
87411,True,Evergreen
87412,True,Evergreen
87413,True,Evergreen
87414,True,Evergreen
87415,True,Evergreen
87416,True,Evergreen
87417,True,Evergreen
87418,True,Evergreen
87419,True,Evergreen
87420,True,Sunflower
87421,True,Sunflower
87422,True,Sunflower
87423,True,Sunflower
87424,True,Sunflower
87425,True,Sunflower
87426,True,Sunflower
87427,True,Sunflower
87428,True,Sunflower
87429,True,Sunflower
87430,True,Sorghum
87431,True,Sorghum
87432,True,Sorghum
87433,True,Sorghum
87434,True,Sorghum
87435,True,Sorghum
87436,True,Sorghum
87437,True,Sorghum
87438,True,Sorghum
87439,True,Sorghum
87440,True,Wheat
87441,True,Wheat
87442,True,Wheat
87443,True,Wheat
87444,True,Wheat
87445,True,Wheat
87446,True,Wheat
87447,True,Wheat
87448,True,Wheat
87449,True,Wheat
87450,True,Soy
87451,True,Soy
87452,True,Soy
87453,True,Soy
87454,True,Soy
87455,True,Soy
87456,True,Soy
87457,True,Soy
87458,True,Soy
87459,True,Soy
87460,True,Rapeseed
87461,True,Rapeseed
87462,True,Rapeseed
87463,True,Rapeseed
87464,True,Rapeseed
87465,True,Rapeseed
87466,True,Rapeseed
87467,True,Rapeseed
87468,True,Rapeseed
87469,True,Rapeseed
87470,False,Corn
87471,False,Corn
87472,False,Corn
87473,False,Corn
87474,False,Corn
87475,False,Corn
87476,False,Corn
87477,False,Corn
87478,False,Corn
87479,False,Corn
87480,True,Sunflower
87481,True,Sunflower
87482,True,Sunflower
87483,True,Sunflower
87484,True,Sunflower
87485,True,Sunflower
87486,True,Sunflower
87487,True,Sunflower
87488,True,Sunflower
87489,True,Sunflower
87490,True,Wheat
87491,True,Wheat
87492,True,Wheat
87493,True,Wheat
87494,True,Wheat
87495,True,Wheat
87496,True,Wheat
87497,True,Wheat
87498,True,Wheat
87499,True,Wheat
87500,True,Rapeseed
87501,True,Rapeseed
87502,True,Rapeseed
87503,True,Rapeseed
87504,True,Rapeseed
87505,True,Rapeseed
87506,True,Rapeseed
87507,True,Rapeseed
87508,True,Rapeseed
87509,True,Rapeseed
87510,True,Wheat
87511,True,Wheat
87512,True,Wheat
87513,True,Wheat
87514,True,Wheat
87515,True,Wheat
87516,True,Wheat
87517,True,Wheat
87518,True,Wheat
87519,True,Wheat
87520,True,Rapeseed
87521,True,Rapeseed
87522,True,Rapeseed
87523,True,Rapeseed
87524,True,Rapeseed
87525,True,Rapeseed
87526,True,Rapeseed
87527,True,Rapeseed
87528,True,Rapeseed
87529,True,Rapeseed
87530,True,Corn
87531,True,Corn
87532,True,Corn
87533,True,Corn
87534,True,Corn
87535,True,Corn
87536,True,Corn
87537,True,Corn
87538,True,Corn
87539,True,Corn
87540,True,Barley
87541,True,Barley
87542,True,Barley
87543,True,Barley
87544,True,Barley
87545,True,Barley
87546,True,Barley
87547,True,Barley
87548,True,Barley
87549,True,Barley
87550,True,Soy
87551,True,Soy
87552,True,Soy
87553,True,Soy
87554,True,Soy
87555,True,Soy
87556,True,Soy
87557,True,Soy
87558,True,Soy
87559,True,Soy
87560,True,Decideous
87561,True,Decideous
87562,True,Decideous
87563,True,Decideous
87564,True,Decideous
87565,True,Decideous
87566,True,Decideous
87567,True,Decideous
87568,True,Decideous
87569,True,Decideous
87570,False,Corn_Ensilage
87571,False,Corn_Ensilage
87572,False,Corn_Ensilage
87573,False,Corn_Ensilage
87574,False,Corn_Ensilage
87575,False,Corn_Ensilage
87576,False,Corn_Ensilage
87577,False,Corn_Ensilage
87578,False,Corn_Ensilage
87579,False,Corn_Ensilage
87580,False,Corn_Ensilage
87581,False,Corn_Ensilage
87582,False,Corn_Ensilage
87583,False,Corn_Ensilage
87584,False,Corn_Ensilage
87585,False,Corn_Ensilage
87586,False,Corn_Ensilage
87587,False,Corn_Ensilage
87588,False,Corn_Ensilage
87589,False,Corn_Ensilage
87590,True,Soy
87591,True,Soy
87592,True,Soy
87593,True,Soy
87594,True,Soy
87595,True,Soy
87596,True,Soy
87597,True,Soy
87598,True,Soy
87599,True,Soy
87600,True,Soy
87601,True,Soy
87602,True,Soy
87603,True,Soy
87604,True,Soy
87605,True,Soy
87606,True,Soy
87607,True,Soy
87608,True,Soy
87609,True,Soy
87610,True,Decideous
87611,True,Decideous
87612,True,Decideous
87613,True,Decideous
87614,True,Decideous
87615,True,Decideous
87616,True,Decideous
87617,True,Decideous
87618,True,Decideous
87619,True,Decideous
87620,True,Barley
87621,True,Barley
87622,True,Barley
87623,True,Barley
87624,True,Barley
87625,True,Barley
87626,True,Barley
87627,True,Barley
87628,True,Barley
87629,True,Barley
87630,True,Decideous
87631,True,Decideous
87632,True,Decideous
87633,True,Decideous
87634,True,Decideous
87635,True,Decideous
87636,True,Decideous
87637,True,Decideous
87638,True,Decideous
87639,True,Decideous
87640,False,Corn_Ensilage
87641,False,Corn_Ensilage
87642,False,Corn_Ensilage
87643,False,Corn_Ensilage
87644,False,Corn_Ensilage
87645,False,Corn_Ensilage
87646,False,Corn_Ensilage
87647,False,Corn_Ensilage
87648,False,Corn_Ensilage
87649,False,Corn_Ensilage
87650,True,Wheat
87651,True,Wheat
87652,True,Wheat
87653,True,Wheat
87654,True,Wheat
87655,True,Wheat
87656,True,Wheat
87657,True,Wheat
87658,True,Wheat
87659,True,Wheat
87660,True,Barley
87661,True,Barley
87662,True,Barley
87663,True,Barley
87664,True,Barley
87665,True,Barley
87666,True,Barley
87667,True,Barley
87668,True,Barley
87669,True,Barley
87670,True,Soy
87671,True,Soy
87672,True,Soy
87673,True,Soy
87674,True,Soy
87675,True,Soy
87676,True,Soy
87677,True,Soy
87678,True,Soy
87679,True,Soy
87680,True,Sorghum
87681,True,Sorghum
87682,True,Sorghum
87683,True,Sorghum
87684,True,Sorghum
87685,True,Sorghum
87686,True,Sorghum
87687,True,Sorghum
87688,True,Sorghum
87689,True,Sorghum
87690,True,Decideous
87691,True,Decideous
87692,True,Decideous
87693,True,Decideous
87694,True,Decideous
87695,True,Decideous
87696,True,Decideous
87697,True,Decideous
87698,True,Decideous
87699,True,Decideous
87700,True,Evergreen
87701,True,Evergreen
87702,True,Evergreen
87703,True,Evergreen
87704,True,Evergreen
87705,True,Evergreen
87706,True,Evergreen
87707,True,Evergreen
87708,True,Evergreen
87709,True,Evergreen
87710,True,Sorghum
87711,True,Sorghum
87712,True,Sorghum
87713,True,Sorghum
87714,True,Sorghum
87715,True,Sorghum
87716,True,Sorghum
87717,True,Sorghum
87718,True,Sorghum
87719,True,Sorghum
87720,True,Evergreen
87721,True,Evergreen
87722,True,Evergreen
87723,True,Evergreen
87724,True,Evergreen
87725,True,Evergreen
87726,True,Evergreen
87727,True,Evergreen
87728,True,Evergreen
87729,True,Evergreen
87730,True,Barley
87731,True,Barley
87732,True,Barley
87733,True,Barley
87734,True,Barley
87735,True,Barley
87736,True,Barley
87737,True,Barley
87738,True,Barley
87739,True,Barley
87740,True,Rapeseed
87741,True,Rapeseed
87742,True,Rapeseed
87743,True,Rapeseed
87744,True,Rapeseed
87745,True,Rapeseed
87746,True,Rapeseed
87747,True,Rapeseed
87748,True,Rapeseed
87749,True,Rapeseed
87750,False,Corn_Ensilage
87751,False,Corn_Ensilage
87752,False,Corn_Ensilage
87753,False,Corn_Ensilage
87754,False,Corn_Ensilage
87755,False,Corn_Ensilage
87756,False,Corn_Ensilage
87757,False,Corn_Ensilage
87758,False,Corn_Ensilage
87759,False,Corn_Ensilage
87760,True,Evergreen
87761,True,Evergreen
87762,True,Evergreen
87763,True,Evergreen
87764,True,Evergreen
87765,True,Evergreen
87766,True,Evergreen
87767,True,Evergreen
87768,True,Evergreen
87769,True,Evergreen
87770,True,Barley
87771,True,Barley
87772,True,Barley
87773,True,Barley
87774,True,Barley
87775,True,Barley
87776,True,Barley
87777,True,Barley
87778,True,Barley
87779,True,Barley
87780,True,Rapeseed
87781,True,Rapeseed
87782,True,Rapeseed
87783,True,Rapeseed
87784,True,Rapeseed
87785,True,Rapeseed
87786,True,Rapeseed
87787,True,Rapeseed
87788,True,Rapeseed
87789,True,Rapeseed
87790,False,Corn_Ensilage
87791,False,Corn_Ensilage
87792,False,Corn_Ensilage
87793,False,Corn_Ensilage
87794,False,Corn_Ensilage
87795,False,Corn_Ensilage
87796,False,Corn_Ensilage
87797,False,Corn_Ensilage
87798,False,Corn_Ensilage
87799,False,Corn_Ensilage
87800,False,Corn_Ensilage
87801,False,Corn_Ensilage
87802,False,Corn_Ensilage
87803,False,Corn_Ensilage
87804,False,Corn_Ensilage
87805,False,Corn_Ensilage
87806,False,Corn_Ensilage
87807,False,Corn_Ensilage
87808,False,Corn_Ensilage
87809,False,Corn_Ensilage
87810,True,Barley
87811,True,Barley
87812,True,Barley
87813,True,Barley
87814,True,Barley
87815,True,Barley
87816,True,Barley
87817,True,Barley
87818,True,Barley
87819,True,Barley
87820,True,Sorghum
87821,True,Sorghum
87822,True,Sorghum
87823,True,Sorghum
87824,True,Sorghum
87825,True,Sorghum
87826,True,Sorghum
87827,True,Sorghum
87828,True,Sorghum
87829,True,Sorghum
87830,True,Sunflower
87831,True,Sunflower
87832,True,Sunflower
87833,True,Sunflower
87834,True,Sunflower
87835,True,Sunflower
87836,True,Sunflower
87837,True,Sunflower
87838,True,Sunflower
87839,True,Sunflower
87840,True,Wheat
87841,True,Wheat
87842,True,Wheat
87843,True,Wheat
87844,True,Wheat
87845,True,Wheat
87846,True,Wheat
87847,True,Wheat
87848,True,Wheat
87849,True,Wheat
87850,True,Sorghum
87851,True,Sorghum
87852,True,Sorghum
87853,True,Sorghum
87854,True,Sorghum
87855,True,Sorghum
87856,True,Sorghum
87857,True,Sorghum
87858,True,Sorghum
87859,True,Sorghum
87860,False,Corn_Ensilage
87861,False,Corn_Ensilage
87862,False,Corn_Ensilage
87863,False,Corn_Ensilage
87864,False,Corn_Ensilage
87865,False,Corn_Ensilage
87866,False,Corn_Ensilage
87867,False,Corn_Ensilage
87868,False,Corn_Ensilage
87869,False,Corn_Ensilage
87870,True,Decideous
87871,True,Decideous
87872,True,Decideous
87873,True,Decideous
87874,True,Decideous
87875,True,Decideous
87876,True,Decideous
87877,True,Decideous
