label,polid,pixid,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15
Corn,60262,87010,0.331428922088536,0.3024877217545722,0.20826784242477678,0.2444318077543507,0.2764262249273492,0.44357534006802213,0.6432887885437362,0.755511892714445,0.8751314785183979,0.8327490562973004,0.7625911114540854,0.6144137053210752,0.49071398417736495,0.47027402292837905,0.33784530592734613
Corn,60262,87011,0.3229838999276364,0.3174206364702686,0.18985412830048193,0.22891277574801105,0.26742222680147953,0.3964340111395584,0.6998697032073417,0.7850031331656266,0.8518492835747811,0.7864544409070177,0.7449241812699583,0.6196268170674593,0.4990985594785681,0.400084813735641,0.410261625296999
Corn,60262,87012,0.3329152144466962,0.2514756545488513,0.2864728094718345,0.24986339146972342,0.2500401901077565,0.5285048949256584,0.7075511699035592,0.772233661652962,0.7717309849106944,0.7737406818288538,0.7102224580465036,0.6993885590155746,0.5049346809418943,0.4656286924865382,0.3611273368551551
Corn,60262,87013,0.2893741401278681,0.31312967906893435,0.2811685060434834,0.23904350930539664,0.29857234032165586,0.48849469630853354,0.6708982986874197,0.760308065113565,0.8685296463282488,0.8307848387419844,0.7742973777072468,0.6223745060454546,0.5386859951306638,0.4628608879140398,0.33347040933545846
Corn,60262,87014,0.2612856372563112,0.21726639024764674,0.20529937537144818,0.26672931423589374,0.22402568447511556,0.45385196146129925,0.655362427916927,0.7825320006379285,0.7924700801453215,0.7897115033436941,0.7393470217801774,0.6940625314890835,0.4773922121613609,0.4345432853408816,0.3337766829962349
Corn,60262,87015,0.284088245097947,0.33266293067856073,0.2586963160168422,0.24981198590936304,0.27466520076768436,0.4820737941840499,0.7928042312810893,0.876526846381031,0.836684378961258,0.7774891444653624,0.7244171532774571,0.6731166377588291,0.5139967335044804,0.4260383444023425,0.3683937228793182
Corn,60262,87016,0.26507089453536997,0.30520680613427276,0.28565450404623893,0.18714926060880632,0.3148222856382797,0.4564678478195624,0.7690479740663028,0.7649639378384407,0.8698504609098665,0.7492506005719418,0.6931270797187092,0.5920553070835874,0.4723914166491892,0.4274796677114267,0.3386289435066804
Corn,60262,87017,0.2899238211404105,0.23186804045403323,0.2849614305350292,0.22881609441981066,0.3280828355565919,0.5628404667121156,0.7636220082665609,0.7664036685759632,0.848042100118019,0.8089238506704128,0.7672545614549056,0.6258860520572351,0.5429607314923056,0.4044952578787004,0.37138677728733693
Corn,60262,87018,0.3337479863066193,0.3088684085499538,0.24573008736093296,0.22776338915191213,0.22712881839023802,0.4024608505777347,0.6568179217417864,0.8233841516131153,0.7860810535777292,0.7581477303034693,0.7982422001300722,0.6533886177624665,0.4758418047610777,0.3882956795195029,0.33773942562644277
Corn,60262,87019,0.358088233936464,0.22853770641738366,0.1965656231354439,0.27057828623725033,0.24931470547916418,0.4065812406453109,0.684889689419428,0.8282429676032035,0.8826194265679219,0.8670533346429468,0.7292506446681555,0.6238791126797963,0.49109102162986334,0.3959116424368809,0.3577186738176714
Corn,60263,87020,0.5185896799238545,0.37417057779066537,0.33808187975880644,0.34861635672216107,0.42388799051054726,0.6130164362691308,0.818801828358001,0.8671442795022676,0.8193650610092036,0.80654606931148,0.7813651507258932,0.6733660856603865,0.5415808161763678,0.48359733208301503,0.49103880622376667
Corn,60263,87021,0.42377161499898885,0.37292684084025707,0.3580121637595277,0.3347324774562066,0.4296559489168481,0.7320719660353933,0.7888228986560024,0.8564736899621378,0.8259235698333662,0.8088398334442336,0.7114886255062146,0.6322709502458912,0.5043649070193417,0.4929047378792256,0.49192863742915605
Corn,60263,87022,0.4402860914944303,0.3963892335822934,0.3538127599935361,0.2583806681615612,0.3979893058620394,0.596456617739631,0.79760675001575,0.8055642730645449,0.8611251976376875,0.8735632185199356,0.7953130867913667,0.7248691615378585,0.6097173234088554,0.48793533434797076,0.5074282735867974
Corn,60263,87023,0.4283168812834869,0.33613023392078345,0.2677556069681277,0.2693652558009508,0.3801807422441954,0.6541794970404797,0.7474154495997474,0.8717719139812762,0.8196381298594752,0.8676935184396914,0.7498957133277583,0.6973118812480201,0.5946820875643564,0.4872939051208647,0.504332257799811
Corn,60263,87024,0.46349698535414235,0.3967843153821248,0.32234949519426515,0.26771922330475745,0.4121600732960662,0.6327593504153938,0.7551156521573188,0.8419449964329382,0.8144742311139869,0.8114365674622057,0.7668763086133473,0.7079908713092125,0.6101034807527334,0.5119303876621509,0.4869708903034998
