pixid,noisy,label
19595,False,Corn
19596,False,Corn
19597,False,Corn
19598,False,Corn
19599,False,Corn
19600,False,Corn
19601,False,Corn
19602,False,Corn
19603,False,Corn
19604,False,Corn
19605,False,Corn
19606,False,Corn
19607,False,Corn
19608,False,Corn
19609,False,Corn
19610,False,Corn
19611,False,Corn
19612,False,Corn
19613,False,Corn
19614,False,Corn
19615,False,Corn
19616,False,Corn
19617,False,Corn
19618,False,Corn
19619,False,Corn
19620,False,Corn
19621,False,Corn
19622,False,Corn
19623,False,Corn
19624,False,Corn
19625,False,Corn
19626,False,Corn
19627,False,Corn
19628,False,Corn
19629,False,Corn
19630,False,Corn
19631,False,Corn
19632,False,Corn
19633,False,Corn
19634,False,Corn
19635,False,Corn
19636,False,Corn
19637,False,Corn
19638,False,Corn
19639,False,Corn
19640,False,Corn
19641,False,Corn
19642,False,Corn
19643,False,Corn
19644,False,Corn
19645,True,Corn_Ensilage
19646,True,Corn_Ensilage
19647,True,Corn_Ensilage
19648,True,Corn_Ensilage
19649,True,Corn_Ensilage
19650,True,Corn_Ensilage
19651,True,Corn_Ensilage
19652,True,Corn_Ensilage
19653,True,Corn_Ensilage
19654,True,Corn_Ensilage
19655,True,Corn_Ensilage
19656,True,Corn_Ensilage
19657,True,Corn_Ensilage
19658,True,Corn_Ensilage
19659,True,Corn_Ensilage
19660,True,Corn_Ensilage
19661,True,Corn_Ensilage
19662,True,Corn_Ensilage
19663,True,Corn_Ensilage
19664,True,Corn_Ensilage
19665,True,Corn_Ensilage
19666,True,Corn_Ensilage
19667,True,Corn_Ensilage
19668,True,Corn_Ensilage
19669,True,Corn_Ensilage
19670,True,Corn_Ensilage
19671,True,Corn_Ensilage
19672,True,Corn_Ensilage
19673,True,Corn_Ensilage
19674,True,Corn_Ensilage
19675,False,Corn
19676,False,Corn
19677,False,Corn
19678,False,Corn
19679,False,Corn
19680,False,Corn
19681,False,Corn
19682,False,Corn
19683,False,Corn
19684,False,Corn
19685,False,Corn
19686,False,Corn
19687,False,Corn
19688,False,Corn
19689,False,Corn
19690,False,Corn
19691,False,Corn
19692,False,Corn
19693,False,Corn
19694,False,Corn
19695,True,Corn_Ensilage
19696,True,Corn_Ensilage
19697,True,Corn_Ensilage
19698,True,Corn_Ensilage
19699,True,Corn_Ensilage
19700,True,Corn_Ensilage
19701,True,Corn_Ensilage
19702,True,Corn_Ensilage
19703,True,Corn_Ensilage
19704,True,Corn_Ensilage
19705,True,Corn_Ensilage
19706,True,Corn_Ensilage
19707,True,Corn_Ensilage
19708,True,Corn_Ensilage
19709,True,Corn_Ensilage
19710,True,Corn_Ensilage
19711,True,Corn_Ensilage
19712,True,Corn_Ensilage
19713,True,Corn_Ensilage
19714,True,Corn_Ensilage
19715,False,Corn
19716,False,Corn
19717,False,Corn
19718,False,Corn
19719,False,Corn
19720,False,Corn
19721,False,Corn
19722,False,Corn
19723,False,Corn
19724,False,Corn
19725,False,Corn
19726,False,Corn
19727,False,Corn
19728,False,Corn
19729,False,Corn
19730,False,Corn
19731,False,Corn
19732,False,Corn
19733,False,Corn
19734,False,Corn
19735,True,Corn_Ensilage
19736,True,Corn_Ensilage
19737,True,Corn_Ensilage
19738,True,Corn_Ensilage
19739,True,Corn_Ensilage
19740,True,Corn_Ensilage
19741,True,Corn_Ensilage
19742,True,Corn_Ensilage
19743,True,Corn_Ensilage
19744,True,Corn_Ensilage
19745,False,Corn
19746,False,Corn
19747,False,Corn
19748,False,Corn
19749,False,Corn
19750,False,Corn
19751,False,Corn
19752,False,Corn
19753,False,Corn
19754,False,Corn
19755,False,Corn
19756,False,Corn
19757,False,Corn
19758,False,Corn
19759,False,Corn
19760,False,Corn
19761,False,Corn
19762,False,Corn
19763,False,Corn
19764,False,Corn
19765,True,Corn_Ensilage
19766,True,Corn_Ensilage
19767,True,Corn_Ensilage
19768,True,Corn_Ensilage
19769,True,Corn_Ensilage
19770,True,Corn_Ensilage
19771,True,Corn_Ensilage
19772,True,Corn_Ensilage
19773,True,Corn_Ensilage
19774,True,Corn_Ensilage
19775,False,Corn
19776,False,Corn
19777,False,Corn
19778,False,Corn
19779,False,Corn
19780,False,Corn
19781,False,Corn
19782,False,Corn
19783,False,Corn
